cod_nat_pprt;lib_pprt;lib_bassin_risques;num_risque;lib_risque;cod_commune;lib_commune;lib_commentaire;dat_css_clic;dat_mise_a_enquete_deb;dat_mise_a_enquete_fin;dat_prescription;dat_deprescription;dat_approbation;dat_conv;dat_modification;dat_annulation;dat_annexion_plu;dat_proroga;dat_abrog;etat_revision;dat_maj
38DDT20140007;Rév. ARKEMA AREVA-CEZUS-Jarrie;"";236.0;Effet thermique;38200;Jarrie;code S3IC 69DREAL20110006;;2014-09-08 00:00:00;2014-10-09 00:00:00;2011-12-21 00:00:00;;2015-05-22 00:00:00;;;;;;;t;2019-02-05 00:00:00
38DDT20140007;Rév. ARKEMA AREVA-CEZUS-Jarrie;"";237.0;Effet de surpression;38200;Jarrie;code S3IC 69DREAL20110006;;2014-09-08 00:00:00;2014-10-09 00:00:00;2011-12-21 00:00:00;;2015-05-22 00:00:00;;;;;;;t;2019-02-05 00:00:00
38DDT20140007;Rév. ARKEMA AREVA-CEZUS-Jarrie;"";238.0;Effet toxique;38200;Jarrie;code S3IC 69DREAL20110006;;2014-09-08 00:00:00;2014-10-09 00:00:00;2011-12-21 00:00:00;;2015-05-22 00:00:00;;;;;;;t;2019-02-05 00:00:00
38DDT20140007;Rév. ARKEMA AREVA-CEZUS-Jarrie;"";236.0;Effet thermique;38252;Montchaboud;code S3IC 69DREAL20110006;;2014-09-08 00:00:00;2014-10-09 00:00:00;2011-12-21 00:00:00;;2015-05-22 00:00:00;;;;;;;t;2019-02-05 00:00:00
38DDT20140007;Rév. ARKEMA AREVA-CEZUS-Jarrie;"";237.0;Effet de surpression;38252;Montchaboud;code S3IC 69DREAL20110006;;2014-09-08 00:00:00;2014-10-09 00:00:00;2011-12-21 00:00:00;;2015-05-22 00:00:00;;;;;;;t;2019-02-05 00:00:00
38DDT20140007;Rév. ARKEMA AREVA-CEZUS-Jarrie;"";238.0;Effet toxique;38252;Montchaboud;code S3IC 69DREAL20110006;;2014-09-08 00:00:00;2014-10-09 00:00:00;2011-12-21 00:00:00;;2015-05-22 00:00:00;;;;;;;t;2019-02-05 00:00:00
38DDT20140007;Rév. ARKEMA AREVA-CEZUS-Jarrie;"";236.0;Effet thermique;38279;Notre-Dame-de-Mésage;code S3IC 69DREAL20110006;;2014-09-08 00:00:00;2014-10-09 00:00:00;2011-12-21 00:00:00;;2015-05-22 00:00:00;;;;;;;t;2019-02-05 00:00:00
38DDT20140007;Rév. ARKEMA AREVA-CEZUS-Jarrie;"";237.0;Effet de surpression;38279;Notre-Dame-de-Mésage;code S3IC 69DREAL20110006;;2014-09-08 00:00:00;2014-10-09 00:00:00;2011-12-21 00:00:00;;2015-05-22 00:00:00;;;;;;;t;2019-02-05 00:00:00
38DDT20140007;Rév. ARKEMA AREVA-CEZUS-Jarrie;"";238.0;Effet toxique;38279;Notre-Dame-de-Mésage;code S3IC 69DREAL20110006;;2014-09-08 00:00:00;2014-10-09 00:00:00;2011-12-21 00:00:00;;2015-05-22 00:00:00;;;;;;;t;2019-02-05 00:00:00
38DDT20140007;Rév. ARKEMA AREVA-CEZUS-Jarrie;"";236.0;Effet thermique;38524;Varces-Allières-et-Risset;code S3IC 69DREAL20110006;;2014-09-08 00:00:00;2014-10-09 00:00:00;2011-12-21 00:00:00;;2015-05-22 00:00:00;;;;;;;t;2019-02-05 00:00:00
38DDT20140007;Rév. ARKEMA AREVA-CEZUS-Jarrie;"";237.0;Effet de surpression;38524;Varces-Allières-et-Risset;code S3IC 69DREAL20110006;;2014-09-08 00:00:00;2014-10-09 00:00:00;2011-12-21 00:00:00;;2015-05-22 00:00:00;;;;;;;t;2019-02-05 00:00:00
38DDT20140007;Rév. ARKEMA AREVA-CEZUS-Jarrie;"";238.0;Effet toxique;38524;Varces-Allières-et-Risset;code S3IC 69DREAL20110006;;2014-09-08 00:00:00;2014-10-09 00:00:00;2011-12-21 00:00:00;;2015-05-22 00:00:00;;;;;;;t;2019-02-05 00:00:00
38DDT20140008;TOTAL / ESSO / SPMR / SDSP;"";236.0;Effet thermique;38215;Luzinay;pas de code S3IC;2011-12-07 00:00:00;;;2012-12-12 00:00:00;;2018-12-11 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140008;TOTAL / ESSO / SPMR / SDSP;"";237.0;Effet de surpression;38215;Luzinay;pas de code S3IC;2011-12-07 00:00:00;;;2012-12-12 00:00:00;;2018-12-11 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140008;TOTAL / ESSO / SPMR / SDSP;"";236.0;Effet thermique;38484;Serpaize;pas de code S3IC;2011-12-07 00:00:00;;;2012-12-12 00:00:00;;2018-12-11 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140008;TOTAL / ESSO / SPMR / SDSP;"";237.0;Effet de surpression;38484;Serpaize;pas de code S3IC;2011-12-07 00:00:00;;;2012-12-12 00:00:00;;2018-12-11 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140008;TOTAL / ESSO / SPMR / SDSP;"";236.0;Effet thermique;38558;Villette-de-Vienne;pas de code S3IC;2011-12-07 00:00:00;;;2012-12-12 00:00:00;;2018-12-11 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140008;TOTAL / ESSO / SPMR / SDSP;"";237.0;Effet de surpression;38558;Villette-de-Vienne;pas de code S3IC;2011-12-07 00:00:00;;;2012-12-12 00:00:00;;2018-12-11 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;236.0;Effet thermique;38340;Les Roches-de-Condrieu;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;237.0;Effet de surpression;38340;Les Roches-de-Condrieu;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;238.0;Effet toxique;38340;Les Roches-de-Condrieu;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;236.0;Effet thermique;38353;Saint-Alban-du-Rhône;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;237.0;Effet de surpression;38353;Saint-Alban-du-Rhône;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;238.0;Effet toxique;38353;Saint-Alban-du-Rhône;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;236.0;Effet thermique;38378;Saint-Clair-du-Rhône;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;237.0;Effet de surpression;38378;Saint-Clair-du-Rhône;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;238.0;Effet toxique;38378;Saint-Clair-du-Rhône;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;236.0;Effet thermique;38448;Saint-Prim;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;237.0;Effet de surpression;38448;Saint-Prim;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;238.0;Effet toxique;38448;Saint-Prim;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;236.0;Effet thermique;42056;Chavanay;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;237.0;Effet de surpression;42056;Chavanay;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;238.0;Effet toxique;42056;Chavanay;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;236.0;Effet thermique;42265;Saint-Michel-sur-Rhône;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;237.0;Effet de surpression;42265;Saint-Michel-sur-Rhône;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;238.0;Effet toxique;42265;Saint-Michel-sur-Rhône;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;236.0;Effet thermique;42327;Vérin;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;237.0;Effet de surpression;42327;Vérin;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;238.0;Effet toxique;42327;Vérin;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;236.0;Effet thermique;69064;Condrieu;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;237.0;Effet de surpression;69064;Condrieu;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140009;ADISSEO TOURMALINE - St Clair Rh;38 et 69;238.0;Effet toxique;69064;Condrieu;code S3IC 69DREAL20120001;2011-07-05 00:00:00;;;2012-02-09 00:00:00;;2018-07-18 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140010;TITANOBEL - St Quentin/Isère;"";237.0;Effet de surpression;38239;Moirans;code S3IC 69DREAL20120004;2011-06-30 00:00:00;;;2012-03-28 00:00:00;;2018-12-20 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140010;TITANOBEL - St Quentin/Isère;"";237.0;Effet de surpression;38450;Saint-Quentin-sur-Isère;code S3IC 69DREAL20120004;2011-06-30 00:00:00;;;2012-03-28 00:00:00;;2018-12-20 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140010;TITANOBEL - St Quentin/Isère;"";237.0;Effet de surpression;38540;Veurey-Voroize;code S3IC 69DREAL20120004;2011-06-30 00:00:00;;;2012-03-28 00:00:00;;2018-12-20 00:00:00;;;;;;;f;2019-02-05 00:00:00
38DDT20140010;TITANOBEL - St Quentin/Isère;"";237.0;Effet de surpression;38565;Voreppe;code S3IC 69DREAL20120004;2011-06-30 00:00:00;;;2012-03-28 00:00:00;;2018-12-20 00:00:00;;;;;;;f;2019-02-05 00:00:00
39DREAL20140001;PPRt Solvay;Solvay;236.0;Effet thermique;39001;Abergement-la-Ronce;"";;2009-09-17 00:00:00;;2008-07-01 00:00:00;;2010-02-24 00:00:00;;;;;;;f;2014-03-27 00:00:00
39DREAL20140001;PPRt Solvay;Solvay;237.0;Effet de surpression;39001;Abergement-la-Ronce;"";;2009-09-17 00:00:00;;2008-07-01 00:00:00;;2010-02-24 00:00:00;;;;;;;f;2014-03-27 00:00:00
39DREAL20140001;PPRt Solvay;Solvay;238.0;Effet toxique;39001;Abergement-la-Ronce;"";;2009-09-17 00:00:00;;2008-07-01 00:00:00;;2010-02-24 00:00:00;;;;;;;f;2014-03-27 00:00:00
39DREAL20140001;PPRt Solvay;Solvay;236.0;Effet thermique;39101;Champvans;"";;2009-09-17 00:00:00;;2008-07-01 00:00:00;;2010-02-24 00:00:00;;;;;;;f;2014-03-27 00:00:00
39DREAL20140001;PPRt Solvay;Solvay;237.0;Effet de surpression;39101;Champvans;"";;2009-09-17 00:00:00;;2008-07-01 00:00:00;;2010-02-24 00:00:00;;;;;;;f;2014-03-27 00:00:00
39DREAL20140001;PPRt Solvay;Solvay;238.0;Effet toxique;39101;Champvans;"";;2009-09-17 00:00:00;;2008-07-01 00:00:00;;2010-02-24 00:00:00;;;;;;;f;2014-03-27 00:00:00
39DREAL20140001;PPRt Solvay;Solvay;236.0;Effet thermique;39189;Damparis;"";;2009-09-17 00:00:00;;2008-07-01 00:00:00;;2010-02-24 00:00:00;;;;;;;f;2014-03-27 00:00:00
39DREAL20140001;PPRt Solvay;Solvay;237.0;Effet de surpression;39189;Damparis;"";;2009-09-17 00:00:00;;2008-07-01 00:00:00;;2010-02-24 00:00:00;;;;;;;f;2014-03-27 00:00:00
39DREAL20140001;PPRt Solvay;Solvay;238.0;Effet toxique;39189;Damparis;"";;2009-09-17 00:00:00;;2008-07-01 00:00:00;;2010-02-24 00:00:00;;;;;;;f;2014-03-27 00:00:00
39DREAL20140001;PPRt Solvay;Solvay;236.0;Effet thermique;39476;Saint-Aubin;"";;2009-09-17 00:00:00;;2008-07-01 00:00:00;;2010-02-24 00:00:00;;;;;;;f;2014-03-27 00:00:00
39DREAL20140001;PPRt Solvay;Solvay;237.0;Effet de surpression;39476;Saint-Aubin;"";;2009-09-17 00:00:00;;2008-07-01 00:00:00;;2010-02-24 00:00:00;;;;;;;f;2014-03-27 00:00:00
39DREAL20140001;PPRt Solvay;Solvay;238.0;Effet toxique;39476;Saint-Aubin;"";;2009-09-17 00:00:00;;2008-07-01 00:00:00;;2010-02-24 00:00:00;;;;;;;f;2014-03-27 00:00:00
39DREAL20140001;PPRt Solvay;Solvay;236.0;Effet thermique;39526;Tavaux;"";;2009-09-17 00:00:00;;2008-07-01 00:00:00;;2010-02-24 00:00:00;;;;;;;f;2014-03-27 00:00:00
39DREAL20140001;PPRt Solvay;Solvay;237.0;Effet de surpression;39526;Tavaux;"";;2009-09-17 00:00:00;;2008-07-01 00:00:00;;2010-02-24 00:00:00;;;;;;;f;2014-03-27 00:00:00
39DREAL20140001;PPRt Solvay;Solvay;238.0;Effet toxique;39526;Tavaux;"";;2009-09-17 00:00:00;;2008-07-01 00:00:00;;2010-02-24 00:00:00;;;;;;;f;2014-03-27 00:00:00
40DDTM20140001;PPRT LBC;"";236.0;Effet thermique;40312;Tarnos;"";;2012-11-12 00:00:00;2012-12-12 00:00:00;2008-12-30 00:00:00;;2013-04-05 00:00:00;;;;2013-10-03 00:00:00;;;f;
40DDTM20140001;PPRT LBC;"";237.0;Effet de surpression;40312;Tarnos;"";;2012-11-12 00:00:00;2012-12-12 00:00:00;2008-12-30 00:00:00;;2013-04-05 00:00:00;;;;2013-10-03 00:00:00;;;f;
40DDTM20140001;PPRT LBC;"";238.0;Effet toxique;40312;Tarnos;"";;2012-11-12 00:00:00;2012-12-12 00:00:00;2008-12-30 00:00:00;;2013-04-05 00:00:00;;;;2013-10-03 00:00:00;;;f;
40DREAL20130237;PPRT DRT Castets;"";236.0;Effet thermique;40075;Castets;DRT;2006-12-13 00:00:00;2012-06-11 00:00:00;2012-07-26 00:00:00;2010-02-10 00:00:00;;2012-11-20 00:00:00;;;;;;;f;2013-10-08 00:00:00
40DREAL20130237;PPRT DRT Castets;"";237.0;Effet de surpression;40075;Castets;DRT;2006-12-13 00:00:00;2012-06-11 00:00:00;2012-07-26 00:00:00;2010-02-10 00:00:00;;2012-11-20 00:00:00;;;;;;;f;2013-10-08 00:00:00
40DREAL20130237;PPRT DRT Castets;"";238.0;Effet toxique;40075;Castets;DRT;2006-12-13 00:00:00;2012-06-11 00:00:00;2012-07-26 00:00:00;2010-02-10 00:00:00;;2012-11-20 00:00:00;;;;;;;f;2013-10-08 00:00:00
40DREAL20130238;PPRT DRT Vielle Saint Girons;"";236.0;Effet thermique;40326;Vielle-Saint-Girons;DRT;2006-12-13 00:00:00;2009-12-08 00:00:00;2010-01-08 00:00:00;2008-05-30 00:00:00;;2010-04-28 00:00:00;;;;;;;f;2013-10-08 00:00:00
40DREAL20130238;PPRT DRT Vielle Saint Girons;"";237.0;Effet de surpression;40326;Vielle-Saint-Girons;DRT;2006-12-13 00:00:00;2009-12-08 00:00:00;2010-01-08 00:00:00;2008-05-30 00:00:00;;2010-04-28 00:00:00;;;;;;;f;2013-10-08 00:00:00
40DREAL20130238;PPRT DRT Vielle Saint Girons;"";238.0;Effet toxique;40326;Vielle-Saint-Girons;DRT;2006-12-13 00:00:00;2009-12-08 00:00:00;2010-01-08 00:00:00;2008-05-30 00:00:00;;2010-04-28 00:00:00;;;;;;;f;2013-10-08 00:00:00
40DREAL20130239;PPRT GRANEL;"";236.0;Effet thermique;40152;Lesperon;GRANEL;2006-12-13 00:00:00;2011-09-12 00:00:00;2011-10-12 00:00:00;2010-03-09 00:00:00;;2011-12-23 00:00:00;;;;;;;f;2013-10-08 00:00:00
40DREAL20130239;PPRT GRANEL;"";237.0;Effet de surpression;40152;Lesperon;GRANEL;2006-12-13 00:00:00;2011-09-12 00:00:00;2011-10-12 00:00:00;2010-03-09 00:00:00;;2011-12-23 00:00:00;;;;;;;f;2013-10-08 00:00:00
40DREAL20130240;PPRT MLPC Lesgor;"";236.0;Effet thermique;40151;Lesgor;"";2007-05-11 00:00:00;2011-11-14 00:00:00;2011-12-15 00:00:00;2010-12-08 00:00:00;;2012-04-05 00:00:00;;;;;;;f;2013-10-08 00:00:00
40DREAL20130240;PPRT MLPC Lesgor;"";237.0;Effet de surpression;40151;Lesgor;"";2007-05-11 00:00:00;2011-11-14 00:00:00;2011-12-15 00:00:00;2010-12-08 00:00:00;;2012-04-05 00:00:00;;;;;;;f;2013-10-08 00:00:00
40DREAL20130240;PPRT MLPC Lesgor;"";238.0;Effet toxique;40151;Lesgor;"";2007-05-11 00:00:00;2011-11-14 00:00:00;2011-12-15 00:00:00;2010-12-08 00:00:00;;2012-04-05 00:00:00;;;;;;;f;2013-10-08 00:00:00
40DREAL20130241;PPRT MLPC Rion des Landes;"";236.0;Effet thermique;40243;Rion-des-Landes;MLPC;2007-05-11 00:00:00;2011-07-11 00:00:00;2011-08-12 00:00:00;2009-06-10 00:00:00;;2011-11-28 00:00:00;;;;;;;f;2013-10-08 00:00:00
40DREAL20130241;PPRT MLPC Rion des Landes;"";237.0;Effet de surpression;40243;Rion-des-Landes;MLPC;2007-05-11 00:00:00;2011-07-11 00:00:00;2011-08-12 00:00:00;2009-06-10 00:00:00;;2011-11-28 00:00:00;;;;;;;f;2013-10-08 00:00:00
40DREAL20130241;PPRT MLPC Rion des Landes;"";238.0;Effet toxique;40243;Rion-des-Landes;MLPC;2007-05-11 00:00:00;2011-07-11 00:00:00;2011-08-12 00:00:00;2009-06-10 00:00:00;;2011-11-28 00:00:00;;;;;;;f;2013-10-08 00:00:00
40DREAL20130242;PPRT SPD;"";236.0;Effet thermique;40192;Mont-de-Marsan;SPD;2008-02-25 00:00:00;2010-06-14 00:00:00;2010-07-13 00:00:00;2008-10-21 00:00:00;;2010-10-20 00:00:00;;;;;;;f;2013-10-08 00:00:00
40DREAL20130242;PPRT SPD;"";237.0;Effet de surpression;40192;Mont-de-Marsan;SPD;2008-02-25 00:00:00;2010-06-14 00:00:00;2010-07-13 00:00:00;2008-10-21 00:00:00;;2010-10-20 00:00:00;;;;;;;f;2013-10-08 00:00:00
40DREAL20130243;PPRT TIGF;"";236.0;Effet thermique;40080;Cazères-sur-l'Adour;TIGF;;2012-11-05 00:00:00;2012-12-06 00:00:00;2011-06-23 00:00:00;;2013-04-08 00:00:00;;;;;;;f;2013-10-08 00:00:00
40DREAL20130243;PPRT TIGF;"";237.0;Effet de surpression;40080;Cazères-sur-l'Adour;TIGF;;2012-11-05 00:00:00;2012-12-06 00:00:00;2011-06-23 00:00:00;;2013-04-08 00:00:00;;;;;;;f;2013-10-08 00:00:00
40DREAL20130243;PPRT TIGF;"";236.0;Effet thermique;40127;Hontanx;TIGF;;2012-11-05 00:00:00;2012-12-06 00:00:00;2011-06-23 00:00:00;;2013-04-08 00:00:00;;;;;;;f;2013-10-08 00:00:00
40DREAL20130243;PPRT TIGF;"";237.0;Effet de surpression;40127;Hontanx;TIGF;;2012-11-05 00:00:00;2012-12-06 00:00:00;2011-06-23 00:00:00;;2013-04-08 00:00:00;;;;;;;f;2013-10-08 00:00:00
40DREAL20130243;PPRT TIGF;"";236.0;Effet thermique;40166;Lussagnet;TIGF;;2012-11-05 00:00:00;2012-12-06 00:00:00;2011-06-23 00:00:00;;2013-04-08 00:00:00;;;;;;;f;2013-10-08 00:00:00
40DREAL20130243;PPRT TIGF;"";237.0;Effet de surpression;40166;Lussagnet;TIGF;;2012-11-05 00:00:00;2012-12-06 00:00:00;2011-06-23 00:00:00;;2013-04-08 00:00:00;;;;;;;f;2013-10-08 00:00:00
40DREAL20140001;PPRT DE BISCARROSSE;"";236.0;Effet thermique;40046;Biscarrosse;"";;;;2012-05-29 00:00:00;;2013-10-08 00:00:00;;;;;;;f;2014-07-02 00:00:00
40DREAL20140001;PPRT DE BISCARROSSE;"";237.0;Effet de surpression;40046;Biscarrosse;"";;;;2012-05-29 00:00:00;;2013-10-08 00:00:00;;;;;;;f;2014-07-02 00:00:00
40DREAL20140001;PPRT DE BISCARROSSE;"";236.0;Effet thermique;40108;Gastes;"";;;;2012-05-29 00:00:00;;2013-10-08 00:00:00;;;;;;;f;2014-07-02 00:00:00
40DREAL20140001;PPRT DE BISCARROSSE;"";237.0;Effet de surpression;40108;Gastes;"";;;;2012-05-29 00:00:00;;2013-10-08 00:00:00;;;;;;;f;2014-07-02 00:00:00
40DREAL20140001;PPRT DE BISCARROSSE;"";236.0;Effet thermique;40184;Mimizan;"";;;;2012-05-29 00:00:00;;2013-10-08 00:00:00;;;;;;;f;2014-07-02 00:00:00
40DREAL20140001;PPRT DE BISCARROSSE;"";237.0;Effet de surpression;40184;Mimizan;"";;;;2012-05-29 00:00:00;;2013-10-08 00:00:00;;;;;;;f;2014-07-02 00:00:00
40DREAL20140001;PPRT DE BISCARROSSE;"";236.0;Effet thermique;40257;Sainte-Eulalie-en-Born;"";;;;2012-05-29 00:00:00;;2013-10-08 00:00:00;;;;;;;f;2014-07-02 00:00:00
40DREAL20140001;PPRT DE BISCARROSSE;"";237.0;Effet de surpression;40257;Sainte-Eulalie-en-Born;"";;;;2012-05-29 00:00:00;;2013-10-08 00:00:00;;;;;;;f;2014-07-02 00:00:00
41DREAL20140002;MAXAM (La ferté Imbault);"";237.0;Effet de surpression;41084;La Ferté-Imbault;S3IC : 0100.05409;2011-01-17 00:00:00;2013-02-27 00:00:00;2013-03-29 00:00:00;2011-04-29 00:00:00;;2013-07-18 00:00:00;;;;;;;f;2014-03-18 00:00:00
41DREAL20140002;MAXAM (La ferté Imbault);"";237.0;Effet de surpression;41125;Marcilly-en-Gault;S3IC : 0100.05409;2011-01-17 00:00:00;2013-02-27 00:00:00;2013-03-29 00:00:00;2011-04-29 00:00:00;;2013-07-18 00:00:00;;;;;;;f;2014-03-18 00:00:00
41DREAL20140002;MAXAM (La ferté Imbault);"";237.0;Effet de surpression;41241;Selles-Saint-Denis;S3IC : 0100.05409;2011-01-17 00:00:00;2013-02-27 00:00:00;2013-03-29 00:00:00;2011-04-29 00:00:00;;2013-07-18 00:00:00;;;;;;;f;2014-03-18 00:00:00
41DREAL20140003;NEXTER Munitions (Ferté-Imbault);"";236.0;Effet thermique;41084;La Ferté-Imbault;S3IC : 0100.01773;2009-09-07 00:00:00;2013-01-07 00:00:00;2013-02-08 00:00:00;2009-11-19 00:00:00;;2013-05-16 00:00:00;2014-07-22 00:00:00;;;;;;f;2016-09-19 00:00:00
41DREAL20140003;NEXTER Munitions (Ferté-Imbault);"";237.0;Effet de surpression;41084;La Ferté-Imbault;S3IC : 0100.01773;2009-09-07 00:00:00;2013-01-07 00:00:00;2013-02-08 00:00:00;2009-11-19 00:00:00;;2013-05-16 00:00:00;2014-07-22 00:00:00;;;;;;f;2016-09-19 00:00:00
41DREAL20140003;NEXTER Munitions (Ferté-Imbault);"";236.0;Effet thermique;41231;Saint-Viâtre;S3IC : 0100.01773;2009-09-07 00:00:00;2013-01-07 00:00:00;2013-02-08 00:00:00;2009-11-19 00:00:00;;2013-05-16 00:00:00;2014-07-22 00:00:00;;;;;;f;2016-09-19 00:00:00
41DREAL20140003;NEXTER Munitions (Ferté-Imbault);"";237.0;Effet de surpression;41231;Saint-Viâtre;S3IC : 0100.01773;2009-09-07 00:00:00;2013-01-07 00:00:00;2013-02-08 00:00:00;2009-11-19 00:00:00;;2013-05-16 00:00:00;2014-07-22 00:00:00;;;;;;f;2016-09-19 00:00:00
41DREAL20140003;NEXTER Munitions (Ferté-Imbault);"";236.0;Effet thermique;41232;Salbris;S3IC : 0100.01773;2009-09-07 00:00:00;2013-01-07 00:00:00;2013-02-08 00:00:00;2009-11-19 00:00:00;;2013-05-16 00:00:00;2014-07-22 00:00:00;;;;;;f;2016-09-19 00:00:00
41DREAL20140003;NEXTER Munitions (Ferté-Imbault);"";237.0;Effet de surpression;41232;Salbris;S3IC : 0100.01773;2009-09-07 00:00:00;2013-01-07 00:00:00;2013-02-08 00:00:00;2009-11-19 00:00:00;;2013-05-16 00:00:00;2014-07-22 00:00:00;;;;;;f;2016-09-19 00:00:00
41DREAL20140004;MBDA (Selles-Saint-Denis);"";236.0;Effet thermique;41044;Châtres-sur-Cher;S3IC : 0100.01789;2009-11-23 00:00:00;2011-11-02 00:00:00;2011-12-02 00:00:00;2010-03-16 00:00:00;;2011-12-27 00:00:00;;;;;;;f;2014-03-18 00:00:00
