cod_nat_pprm;lib_pprm;lib_bassin_risques;num_risque;lib_risque;cod_commune;lib_commune;lib_commentaire;dat_program_deb;dat_program_fin;dat_montage_deb;dat_montage_fin;dat_prescription;dat_deprescription;dat_concertation_deb;dat_concertation_fin;dat_consultation_deb;dat_consultation_fin;dat_mise_a_enquete_deb;dat_mise_a_enquete_fin;dat_approbation;dat_annulation;dat_annexion_plu;dat_modification;dat_proroga;dat_abrog;etat_revision;dat_maj
03DDT20120001;"";"";254.0;Mouvements de terrains miniers;03027;Bézenet;"";;;;;2012-01-23 00:00:00;;;;;;;;2016-10-03 00:00:00;;;;;;f;2017-11-30 00:00:00
03DDT20120001;"";"";256.0;Effondrements localisés;03027;Bézenet;"";;;;;2012-01-23 00:00:00;;;;;;;;2016-10-03 00:00:00;;;;;;f;2017-11-30 00:00:00
03DDT20120001;"";"";257.0;Affaissements progressifs;03027;Bézenet;"";;;;;2012-01-23 00:00:00;;;;;;;;2016-10-03 00:00:00;;;;;;f;2017-11-30 00:00:00
03DDT20120001;"";"";293.0;Tassements;03027;Bézenet;"";;;;;2012-01-23 00:00:00;;;;;;;;2016-10-03 00:00:00;;;;;;f;2017-11-30 00:00:00
03DDT20120001;"";"";254.0;Mouvements de terrains miniers;03104;Doyet;"";;;;;2012-01-23 00:00:00;;;;;;;;2016-10-03 00:00:00;;;;;;f;2017-11-30 00:00:00
03DDT20120001;"";"";256.0;Effondrements localisés;03104;Doyet;"";;;;;2012-01-23 00:00:00;;;;;;;;2016-10-03 00:00:00;;;;;;f;2017-11-30 00:00:00
03DDT20120001;"";"";257.0;Affaissements progressifs;03104;Doyet;"";;;;;2012-01-23 00:00:00;;;;;;;;2016-10-03 00:00:00;;;;;;f;2017-11-30 00:00:00
03DDT20120001;"";"";293.0;Tassements;03104;Doyet;"";;;;;2012-01-23 00:00:00;;;;;;;;2016-10-03 00:00:00;;;;;;f;2017-11-30 00:00:00
03DDT20120001;"";"";254.0;Mouvements de terrains miniers;03189;Montvicq;"";;;;;2012-01-23 00:00:00;;;;;;;;2016-10-03 00:00:00;;;;;;f;2017-11-30 00:00:00
03DDT20120001;"";"";256.0;Effondrements localisés;03189;Montvicq;"";;;;;2012-01-23 00:00:00;;;;;;;;2016-10-03 00:00:00;;;;;;f;2017-11-30 00:00:00
03DDT20120001;"";"";257.0;Affaissements progressifs;03189;Montvicq;"";;;;;2012-01-23 00:00:00;;;;;;;;2016-10-03 00:00:00;;;;;;f;2017-11-30 00:00:00
03DDT20120001;"";"";293.0;Tassements;03189;Montvicq;"";;;;;2012-01-23 00:00:00;;;;;;;;2016-10-03 00:00:00;;;;;;f;2017-11-30 00:00:00
07DDT20140021;"";"";256.0;Effondrements localisés;07186;Privas;"";;;;;2014-12-12 00:00:00;;;;;;2016-11-09 00:00:00;2016-12-09 00:00:00;2017-05-22 00:00:00;;;;;;f;2017-06-01 00:00:00
07DDT20140021;"";"";290.0;Ecroulements rocheux;07186;Privas;"";;;;;2014-12-12 00:00:00;;;;;;2016-11-09 00:00:00;2016-12-09 00:00:00;2017-05-22 00:00:00;;;;;;f;2017-06-01 00:00:00
07DDT20140021;"";"";293.0;Tassements;07186;Privas;"";;;;;2014-12-12 00:00:00;;;;;;2016-11-09 00:00:00;2016-12-09 00:00:00;2017-05-22 00:00:00;;;;;;f;2017-06-01 00:00:00
07DDT20140021;"";"";256.0;Effondrements localisés;07340;Veyras;"";;;;;2014-12-12 00:00:00;;;;;;2016-11-09 00:00:00;2016-12-09 00:00:00;2017-05-22 00:00:00;;;;;;f;2017-06-01 00:00:00
07DDT20140021;"";"";290.0;Ecroulements rocheux;07340;Veyras;"";;;;;2014-12-12 00:00:00;;;;;;2016-11-09 00:00:00;2016-12-09 00:00:00;2017-05-22 00:00:00;;;;;;f;2017-06-01 00:00:00
07DDT20140021;"";"";293.0;Tassements;07340;Veyras;"";;;;;2014-12-12 00:00:00;;;;;;2016-11-09 00:00:00;2016-12-09 00:00:00;2017-05-22 00:00:00;;;;;;f;2017-06-01 00:00:00
07DDT20150008;"";CHASSIERS LARGENTIERE MONTREAL;254.0;Mouvements de terrains miniers;07058;Chassiers;"";;;;;2015-11-17 00:00:00;;;;;;2018-02-05 00:00:00;2018-03-07 00:00:00;2018-07-10 00:00:00;;;;;;f;2018-07-16 00:00:00
07DDT20150008;"";CHASSIERS LARGENTIERE MONTREAL;259.0;Emissions en surface de gaz de mine;07058;Chassiers;"";;;;;2015-11-17 00:00:00;;;;;;2018-02-05 00:00:00;2018-03-07 00:00:00;2018-07-10 00:00:00;;;;;;f;2018-07-16 00:00:00
07DDT20150008;"";CHASSIERS LARGENTIERE MONTREAL;254.0;Mouvements de terrains miniers;07132;Largentière;"";;;;;2015-11-17 00:00:00;;;;;;2018-02-05 00:00:00;2018-03-07 00:00:00;2018-07-10 00:00:00;;;;;;f;2018-07-16 00:00:00
07DDT20150008;"";CHASSIERS LARGENTIERE MONTREAL;259.0;Emissions en surface de gaz de mine;07132;Largentière;"";;;;;2015-11-17 00:00:00;;;;;;2018-02-05 00:00:00;2018-03-07 00:00:00;2018-07-10 00:00:00;;;;;;f;2018-07-16 00:00:00
07DDT20150008;"";CHASSIERS LARGENTIERE MONTREAL;254.0;Mouvements de terrains miniers;07162;Montréal;"";;;;;2015-11-17 00:00:00;;;;;;2018-02-05 00:00:00;2018-03-07 00:00:00;2018-07-10 00:00:00;;;;;;f;2018-07-16 00:00:00
07DDT20150008;"";CHASSIERS LARGENTIERE MONTREAL;259.0;Emissions en surface de gaz de mine;07162;Montréal;"";;;;;2015-11-17 00:00:00;;;;;;2018-02-05 00:00:00;2018-03-07 00:00:00;2018-07-10 00:00:00;;;;;;f;2018-07-16 00:00:00
07DDT20160001;"";"";256.0;Effondrements localisés;07349;La Voulte-sur-Rhône;"";;;;;2015-05-15 00:00:00;;;;2016-01-04 00:00:00;;2016-05-02 00:00:00;;2016-11-24 00:00:00;;;;;;f;2016-12-13 00:00:00
12DDT20120002;"";bassin de Decazeville;254.0;Mouvements de terrains miniers;12013;Aubin;"";;;;;2015-12-21 00:00:00;;;;;;;;2017-06-19 00:00:00;;;;;;f;2017-09-12 00:00:00
12DDT20120002;"";bassin de Decazeville;258.0;Inondations de terrain minier;12013;Aubin;"";;;;;2015-12-21 00:00:00;;;;;;;;2017-06-19 00:00:00;;;;;;f;2017-09-12 00:00:00
12DDT20120002;"";bassin de Decazeville;254.0;Mouvements de terrains miniers;12016;Auzits;"";;;;;2015-12-21 00:00:00;;;;;;;;2017-06-19 00:00:00;;;;;;f;2017-09-12 00:00:00
12DDT20120002;"";bassin de Decazeville;258.0;Inondations de terrain minier;12016;Auzits;"";;;;;2015-12-21 00:00:00;;;;;;;;2017-06-19 00:00:00;;;;;;f;2017-09-12 00:00:00
12DDT20120002;"";bassin de Decazeville;254.0;Mouvements de terrains miniers;12083;Cransac;"";;;;;2015-12-21 00:00:00;;;;;;;;2017-06-19 00:00:00;;;;;;f;2017-09-12 00:00:00
12DDT20120002;"";bassin de Decazeville;258.0;Inondations de terrain minier;12083;Cransac;"";;;;;2015-12-21 00:00:00;;;;;;;;2017-06-19 00:00:00;;;;;;f;2017-09-12 00:00:00
12DDT20120002;"";bassin de Decazeville;254.0;Mouvements de terrains miniers;12089;Decazeville;"";;;;;2015-12-21 00:00:00;;;;;;;;2017-06-19 00:00:00;;;;;;f;2017-09-12 00:00:00
12DDT20120002;"";bassin de Decazeville;258.0;Inondations de terrain minier;12089;Decazeville;"";;;;;2015-12-21 00:00:00;;;;;;;;2017-06-19 00:00:00;;;;;;f;2017-09-12 00:00:00
12DDT20120002;"";bassin de Decazeville;254.0;Mouvements de terrains miniers;12100;Firmi;"";;;;;2015-12-21 00:00:00;;;;;;;;2017-06-19 00:00:00;;;;;;f;2017-09-12 00:00:00
12DDT20120002;"";bassin de Decazeville;258.0;Inondations de terrain minier;12100;Firmi;"";;;;;2015-12-21 00:00:00;;;;;;;;2017-06-19 00:00:00;;;;;;f;2017-09-12 00:00:00
12DDT20120002;"";bassin de Decazeville;254.0;Mouvements de terrains miniers;12305;Viviez;"";;;;;2015-12-21 00:00:00;;;;;;;;2017-06-19 00:00:00;;;;;;f;2017-09-12 00:00:00
12DDT20120002;"";bassin de Decazeville;258.0;Inondations de terrain minier;12305;Viviez;"";;;;;2015-12-21 00:00:00;;;;;;;;2017-06-19 00:00:00;;;;;;f;2017-09-12 00:00:00
14DDTM20110007;"";Mines de Soumont;252.0;Effondrements généralisés;14039;Barbery;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-08-25 00:00:00;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;256.0;Effondrements localisés;14039;Barbery;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-08-25 00:00:00;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;252.0;Effondrements généralisés;14090;Boulon;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-07-01 00:00:00;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;256.0;Effondrements localisés;14090;Boulon;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-07-01 00:00:00;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;252.0;Effondrements généralisés;14100;Bretteville-sur-Laize;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;256.0;Effondrements localisés;14100;Bretteville-sur-Laize;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;252.0;Effondrements généralisés;14240;Épaney;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;256.0;Effondrements localisés;14240;Épaney;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;252.0;Effondrements généralisés;14252;Estrées-la-Campagne;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;256.0;Effondrements localisés;14252;Estrées-la-Campagne;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;252.0;Effondrements généralisés;14276;Fontaine-le-Pin;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;256.0;Effondrements localisés;14276;Fontaine-le-Pin;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;252.0;Effondrements généralisés;14309;Gouvix;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-07-12 00:00:00;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;256.0;Effondrements localisés;14309;Gouvix;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-07-12 00:00:00;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;252.0;Effondrements généralisés;14310;Grainville-Langannerie;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-07-09 00:00:00;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;256.0;Effondrements localisés;14310;Grainville-Langannerie;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-07-09 00:00:00;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;252.0;Effondrements généralisés;14455;Moulines;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;256.0;Effondrements localisés;14455;Moulines;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;252.0;Effondrements généralisés;14476;Olendon;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;256.0;Effondrements localisés;14476;Olendon;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;252.0;Effondrements généralisés;14486;Ouilly-le-Tesson;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;256.0;Effondrements localisés;14486;Ouilly-le-Tesson;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;252.0;Effondrements généralisés;14497;Perrières;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;256.0;Effondrements localisés;14497;Perrières;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;252.0;Effondrements généralisés;14546;Rouvres;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;256.0;Effondrements localisés;14546;Rouvres;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;252.0;Effondrements généralisés;14589;Saint-Germain-le-Vasson;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;256.0;Effondrements localisés;14589;Saint-Germain-le-Vasson;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;252.0;Effondrements généralisés;14603;Saint-Laurent-de-Condel;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;256.0;Effondrements localisés;14603;Saint-Laurent-de-Condel;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;252.0;Effondrements généralisés;14669;Sassy;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-07-06 00:00:00;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;256.0;Effondrements localisés;14669;Sassy;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-07-06 00:00:00;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;252.0;Effondrements généralisés;14678;Soumont-Saint-Quentin;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;256.0;Effondrements localisés;14678;Soumont-Saint-Quentin;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;252.0;Effondrements généralisés;14719;Urville;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-07-03 00:00:00;;;;f;2011-12-22 00:00:00
14DDTM20110007;"";Mines de Soumont;256.0;Effondrements localisés;14719;Urville;"";;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-07-03 00:00:00;;;;f;2011-12-22 00:00:00
14DDTM20110008;"";Mines de May sur Orne;252.0;Effondrements généralisés;14266;Feuguerolles-Bully;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;254.0;Mouvements de terrains miniers;14266;Feuguerolles-Bully;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;256.0;Effondrements localisés;14266;Feuguerolles-Bully;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;252.0;Effondrements généralisés;14277;Fontenay-le-Marmion;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;254.0;Mouvements de terrains miniers;14277;Fontenay-le-Marmion;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;256.0;Effondrements localisés;14277;Fontenay-le-Marmion;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;252.0;Effondrements généralisés;14294;Garcelles-Secqueville;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;254.0;Mouvements de terrains miniers;14294;Garcelles-Secqueville;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;256.0;Effondrements localisés;14294;Garcelles-Secqueville;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;252.0;Effondrements généralisés;14396;Maltot;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;254.0;Mouvements de terrains miniers;14396;Maltot;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;256.0;Effondrements localisés;14396;Maltot;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;252.0;Effondrements généralisés;14408;May-sur-Orne;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;254.0;Mouvements de terrains miniers;14408;May-sur-Orne;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;256.0;Effondrements localisés;14408;May-sur-Orne;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;252.0;Effondrements généralisés;14538;Rocquancourt;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;254.0;Mouvements de terrains miniers;14538;Rocquancourt;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;256.0;Effondrements localisés;14538;Rocquancourt;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;252.0;Effondrements généralisés;14554;Saint-Aignan-de-Cramesnil;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;254.0;Mouvements de terrains miniers;14554;Saint-Aignan-de-Cramesnil;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;256.0;Effondrements localisés;14554;Saint-Aignan-de-Cramesnil;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;252.0;Effondrements généralisés;14556;Saint-André-sur-Orne;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;254.0;Mouvements de terrains miniers;14556;Saint-André-sur-Orne;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;256.0;Effondrements localisés;14556;Saint-André-sur-Orne;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;252.0;Effondrements généralisés;14623;Saint-Martin-de-Fontenay;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;254.0;Mouvements de terrains miniers;14623;Saint-Martin-de-Fontenay;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110008;"";Mines de May sur Orne;256.0;Effondrements localisés;14623;Saint-Martin-de-Fontenay;"";;;;;2005-01-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110009;"";Mines de Littry;252.0;Effondrements généralisés;14103;Le Breuil-en-Bessin;"";;;;;2009-04-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110009;"";Mines de Littry;254.0;Mouvements de terrains miniers;14103;Le Breuil-en-Bessin;"";;;;;2009-04-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110009;"";Mines de Littry;256.0;Effondrements localisés;14103;Le Breuil-en-Bessin;"";;;;;2009-04-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110009;"";Mines de Littry;252.0;Effondrements généralisés;14272;La Folie;"";;;;;2009-04-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110009;"";Mines de Littry;254.0;Mouvements de terrains miniers;14272;La Folie;"";;;;;2009-04-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110009;"";Mines de Littry;256.0;Effondrements localisés;14272;La Folie;"";;;;;2009-04-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110009;"";Mines de Littry;252.0;Effondrements généralisés;14370;Le Molay-Littry;"";;;;;2009-04-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110009;"";Mines de Littry;254.0;Mouvements de terrains miniers;14370;Le Molay-Littry;"";;;;;2009-04-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110009;"";Mines de Littry;256.0;Effondrements localisés;14370;Le Molay-Littry;"";;;;;2009-04-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110009;"";Mines de Littry;252.0;Effondrements généralisés;14622;Saint-Martin-de-Blagny;"";;;;;2009-04-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110009;"";Mines de Littry;254.0;Mouvements de terrains miniers;14622;Saint-Martin-de-Blagny;"";;;;;2009-04-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110009;"";Mines de Littry;256.0;Effondrements localisés;14622;Saint-Martin-de-Blagny;"";;;;;2009-04-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110009;"";Mines de Littry;252.0;Effondrements généralisés;14667;Saon;"";;;;;2009-04-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110009;"";Mines de Littry;254.0;Mouvements de terrains miniers;14667;Saon;"";;;;;2009-04-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
14DDTM20110009;"";Mines de Littry;256.0;Effondrements localisés;14667;Saon;"";;;;;2009-04-14 00:00:00;;;;;;;;;;;;;;f;2017-08-07 00:00:00
22DDTM20130001;"";Ancienne mine de Trémuson;256.0;Effondrements localisés;22182;Plélo;"";;;2008-08-11 00:00:00;;2008-08-11 00:00:00;;;;;;;;;;;;;;f;2014-03-26 00:00:00
22DDTM20130001;"";Ancienne mine de Trémuson;257.0;Affaissements progressifs;22182;Plélo;"";;;2008-08-11 00:00:00;;2008-08-11 00:00:00;;;;;;;;;;;;;;f;2014-03-26 00:00:00
22DDTM20130001;"";Ancienne mine de Trémuson;288.0;Glissements ou mouvements de pente;22182;Plélo;"";;;2008-08-11 00:00:00;;2008-08-11 00:00:00;;;;;;;;;;;;;;f;2014-03-26 00:00:00
22DDTM20130001;"";Ancienne mine de Trémuson;256.0;Effondrements localisés;22187;Plérin;"";;;2008-08-11 00:00:00;;2008-08-11 00:00:00;;;;;;;;;;;;;;f;2014-03-26 00:00:00
22DDTM20130001;"";Ancienne mine de Trémuson;257.0;Affaissements progressifs;22187;Plérin;"";;;2008-08-11 00:00:00;;2008-08-11 00:00:00;;;;;;;;;;;;;;f;2014-03-26 00:00:00
22DDTM20130001;"";Ancienne mine de Trémuson;288.0;Glissements ou mouvements de pente;22187;Plérin;"";;;2008-08-11 00:00:00;;2008-08-11 00:00:00;;;;;;;;;;;;;;f;2014-03-26 00:00:00
22DDTM20130001;"";Ancienne mine de Trémuson;256.0;Effondrements localisés;22206;Plouagat;"";;;2008-08-11 00:00:00;;2008-08-11 00:00:00;;;;;;;;;;;;;;f;2014-03-26 00:00:00
22DDTM20130001;"";Ancienne mine de Trémuson;257.0;Affaissements progressifs;22206;Plouagat;"";;;2008-08-11 00:00:00;;2008-08-11 00:00:00;;;;;;;;;;;;;;f;2014-03-26 00:00:00
