cod_nat_dicrim;lib_dicrim;lib_bassin_risques;cod_commune;lib_commune;lib_commentaire;dat_program_dicrim_deb;dat_program_dicrim_fin;dat_etu_dicrim_deb;dat_etu_dicrim_fin;dat_publi_dicrim;dat_reception_min;dat_maj
04DREAL20130011;DICRIM Barrêmes;"";04022;Barrême;"";;;;;2010-07-01 00:00:00;;
04DREAL20130009;DICRIM Aubignosc;"";04013;Aubignosc;"";;;;;2008-12-01 00:00:00;;
04DREAL20130005;DICRIM Annot;"";04008;Annot;"";;;;;2011-01-01 00:00:00;;
04DREAL20130004;DICRIM Angles;"";04007;Angles;"";;;;;2010-07-01 00:00:00;;
04DREAL20130003;DICRIM Allos;"";04006;Allos;"";;;;;2010-03-23 00:00:00;;
04DREAL20130001;DICRIM Aiglun;"";04001;Aiglun;"";;;;;2009-01-01 00:00:00;;
47DREAL20130312;DICRIM;"";47130;Lagruère;"";;;;;2006-03-08 00:00:00;;
47DREAL20130311;DICRIM;"";47101;Fourques-sur-Garonne;"";;;;;2007-09-18 00:00:00;;
47DREAL20130310;DICRIM;"";47024;Beaupuy;"";;;;;2005-07-11 00:00:00;;
47DREAL20130309;DICRIM;"";47327;Xaintrailles;"";;;;;2005-06-08 00:00:00;;
47DREAL20130308;DICRIM;"";47326;Virazeil;"";;;;;2005-10-10 00:00:00;;
47DREAL20130307;DICRIM;"";47324;Villeréal;"";;;;;2012-10-18 00:00:00;;
47DREAL20130306;DICRIM;"";47325;Villeton;"";;;;;2005-07-01 00:00:00;;
47DREAL20130295;DICRIM;"";47298;Sénestis;"";;;;;2005-05-29 00:00:00;;
47DREAL20130294;DICRIM;"";47233;Sainte-Bazeille;"";;;;;2008-07-11 00:00:00;;
47DREAL20130293;DICRIM;"";47283;Saint-Vite;"";;;;;2008-04-02 00:00:00;;
47DREAL20130292;DICRIM;"";47272;Saint-Quentin-du-Dropt;"";;;;;2005-05-31 00:00:00;;
47DREAL20130291;DICRIM;"";47263;Saint-Pardoux-du-Breuil;"";;;;;2009-12-23 00:00:00;;
47DREAL20130290;DICRIM;"";47262;Saint-Nicolas-de-la-Balerme;"";;;;;2005-02-28 00:00:00;;
47DREAL20130289;DICRIM;"";47260;Saint-Maurin;"";;;;;2005-07-26 00:00:00;;
47DREAL20130288;DICRIM;"";47255;Saint-Martin-de-Beauville;"";;;;;2008-08-20 00:00:00;;
47DREAL20130286;DICRIM;"";47246;Saint-Hilaire-de-Lusignan;"";;;;;2003-11-03 00:00:00;;
47DREAL20130285;DICRIM;"";47328;Saint-Georges;"";;;;;2009-07-01 00:00:00;;
47DREAL20130284;DICRIM;"";47226;Roumagne;"";;;;;2005-06-01 00:00:00;;
47DREAL20130283;DICRIM;"";47214;Puch-d'Agenais;"";;;;;2005-06-01 00:00:00;;
47DREAL20130282;DICRIM;"";47210;Port-Sainte-Marie;"";;;;;2011-03-21 00:00:00;;
47DREAL20130281;DICRIM;"";47204;Peyrière;"";;;;;2009-02-23 00:00:00;;
47DREAL20130280;DICRIM;"";47203;Penne-d'Agenais;"";;;;;2005-06-01 00:00:00;;
47DREAL20130279;DICRIM;"";47194;Moustier;"";;;;;2009-11-30 00:00:00;;
47DREAL20130278;DICRIM;"";47179;Monsempron-Libos;"";;;;;2005-10-05 00:00:00;;
47DREAL20130277;DICRIM;"";47164;Mazières-Naresse;"";;;;;2005-06-10 00:00:00;;
47DREAL20130276;DICRIM;"";47163;Mauvezin-sur-Gupie;"";;;;;2011-02-14 00:00:00;;
47DREAL20130275;DICRIM;"";47159;Le Mas-d'Agenais;"";;;;;2007-03-30 00:00:00;;
47DREAL20130274;DICRIM;"";47155;Madaillan;"";;;;;2008-09-16 00:00:00;;
47DREAL20130273;DICRIM;"";47156;Marcellus;"";;;;;2011-05-30 00:00:00;;
47DREAL20130272;DICRIM;"";47150;Longueville;"";;;;;2008-09-04 00:00:00;;
47DREAL20130271;DICRIM;"";47143;Lavardac;"";;;;;2007-10-30 00:00:00;;
47DREAL20130270;DICRIM;"";47133;Lamontjoie;"";;;;;2009-07-01 00:00:00;;
47DREAL20130258;DICRIM;"";47128;Lafox;"";;;;;2008-12-31 00:00:00;;
47DREAL20130256;DICRIM;"";47126;Lachapelle;"";;;;;2005-07-01 00:00:00;;
47DREAL20130255;DICRIM;"";47123;Lacapelle-Biron;"";;;;;2008-10-15 00:00:00;;
47DREAL20130254;DICRIM;"";47109;Gavaudun;"";;;;;2005-06-17 00:00:00;;
47DREAL20130253;DICRIM;"";47108;Gaujac;"";;;;;2005-08-30 00:00:00;;
47DREAL20130242;DICRIM;"";47097;Feugarolles;"";;;;;2012-01-30 00:00:00;;
47DREAL20130241;DICRIM;"";47092;Fals;"";;;;;2005-05-19 00:00:00;;
47DREAL20130240;DICRIM;"";47089;Esclottes;"";;;;;2005-06-28 00:00:00;;
47DREAL20130239;DICRIM;"";47078;Damazan;"";;;;;2008-10-03 00:00:00;;
47DREAL20130238;DICRIM;"";47069;Colayrac-Saint-Cirq;"";;;;;2005-12-01 00:00:00;;
47DREAL20130227;DICRIM;"";47064;Cazideroque;"";;;;;2006-08-01 00:00:00;;
47DREAL20130226;DICRIM;"";47059;Caubon-Saint-Sauveur;"";;;;;2009-02-17 00:00:00;;
47DREAL20130225;DICRIM;"";47056;Castelnau-sur-Gupie;"";;;;;2005-06-01 00:00:00;;
47DREAL20130224;DICRIM;"";47053;Castella;"";;;;;2005-07-11 00:00:00;;
47DREAL20130223;DICRIM;"";47052;Casteljaloux;"";;;;;2006-01-09 00:00:00;;
47DREAL20130222;DICRIM;"";47051;Castelculier;"";;;;;2009-06-06 00:00:00;;
47DREAL20130221;DICRIM;"";47043;Buzet-sur-Baïse;"";;;;;2004-12-31 00:00:00;;
47DREAL20130220;DICRIM;"";47040;Brax;"";;;;;2007-06-29 00:00:00;;
47DREAL20130219;DICRIM;"";47037;Bournel;"";;;;;2005-07-11 00:00:00;;
47DREAL20130218;DICRIM;"";47036;Bourlens;"";;;;;2005-06-14 00:00:00;;2013-07-16 00:00:00
47DREAL20130217;DICRIM;"";47031;Boé;"";;;;;2007-07-10 00:00:00;;
47DREAL20130216;DICRIM;"";47028;Birac-sur-Trec;"";;;;;2005-05-14 00:00:00;;
47DREAL20130215;DICRIM;"";47027;Bias;"";;;;;2013-06-17 00:00:00;;
47DREAL20130214;DICRIM;"";47026;Beauziac;"";;;;;2010-03-16 00:00:00;;
47DREAL20130203;DICRIM;"";47014;Armillac;"";;;;;2005-07-01 00:00:00;;
47DREAL20130202;DICRIM;"";47013;Argenton;"";;;;;2005-05-10 00:00:00;;
47DREAL20130201;DICRIM;"";47011;Anthé;"";;;;;2011-07-04 00:00:00;;
47DREAL20130200;DICRIM;"";47006;Allez-et-Cazeneuve;"";;;;;2005-10-10 00:00:00;;
47DREAL20130199;DICRIM;"";47005;Allemans-du-Dropt;"";;;;;2009-03-15 00:00:00;;
47DREAL20130198;DICRIM;"";47004;Aiguillon;"";;;;;2001-05-24 00:00:00;;
47DREAL20130197;DICRIM;"";47002;Agmé;"";;;;;2006-06-06 00:00:00;;
47DREAL20130196;DICRIM;"";47001;Agen;"";;;;;2011-09-19 00:00:00;;
40DREAL20130235;DICRIM;"";40333;Ygos-Saint-Saturnin;"";;;;;2012-11-26 00:00:00;;
40DREAL20130234;DICRIM;"";40332;Ychoux;"";;;;;2010-10-15 00:00:00;;
40DREAL20130232;DICRIM;"";40330;Villenave;"";;;;;2011-02-10 00:00:00;;
40DREAL20130231;DICRIM;"";40326;Vielle-Saint-Girons;précédent DICRIM : 15/04/2010 (mêmes aléas);;;;;2012-12-11 00:00:00;;2018-10-11 00:00:00
40DREAL20130229;DICRIM;"";40320;Uchacq-et-Parentis;"";;;;;2012-07-02 00:00:00;;
40DREAL20130228;DICRIM;"";40317;Tosse;"";;;;;2012-06-18 00:00:00;;
40DREAL20130227;DICRIM;"";40314;Tercis-les-Bains;"";;;;;2011-12-06 00:00:00;;
40DREAL20130225;DICRIM;"";40313;Tartas;précédent DICRIM : 28/01/2013 (mêmes aléas);;;;;2013-01-28 00:00:00;;2018-10-11 00:00:00
40DREAL20130224;DICRIM;"";40309;Souprosse;"";;;;;2010-10-04 00:00:00;;
40DREAL20130223;DICRIM;DICRIM;40306;Sorde-l'Abbaye;précédent DIRCIRM : 26/09/2002 (inondation);;;;;2007-10-07 00:00:00;;2018-10-11 00:00:00
40DREAL20130222;DICRIM;"";40303;Solférino;"";;;;;2007-09-01 00:00:00;;
40DREAL20130221;DICRIM;"";40300;Seyresse;"";;;;;2013-03-07 00:00:00;;
40DREAL20130220;DICRIM;"";40298;Serres-Gaston;"";;;;;2011-11-30 00:00:00;;
40DREAL20130219;DICRIM;"";40296;Seignosse;"";;;;;2011-06-27 00:00:00;;
40DREAL20130218;DICRIM;"";40294;Saugnac-et-Cambran;"";;;;;2012-08-07 00:00:00;;
40DREAL20130217;DICRIM;"";40293;Saubusse;"";;;;;2011-12-08 00:00:00;;
40DREAL20130216;DICRIM;"";40291;Saubion;"";;;;;2011-11-08 00:00:00;;
40DREAL20130215;DICRIM;"";40288;Sarbazan;"";;;;;2011-08-23 00:00:00;;2013-07-12 00:00:00
40DREAL20130214;DICRIM;"";40286;Samadet;"";;;;;2013-04-04 00:00:00;;
40DREAL20130213;DICRIM;"";40285;Saint-Yaguen;"";;;;;2010-09-27 00:00:00;;
40DREAL20130212;DICRIM;"";40281;Saint-Pierre-du-Mont;"";;;;;2010-11-02 00:00:00;;
40DREAL20130211;DICRIM;"";40278;Saint-Paul-en-Born;"";;;;;2010-12-09 00:00:00;;
40DREAL20130210;DICRIM;"";40272;Saint-Martin-de-Hinx;"";;;;;2011-10-25 00:00:00;;
40DREAL20130209;DICRIM;"";40268;Saint-Laurent-de-Gosse;"";;;;;2012-03-22 00:00:00;;
40DREAL20130208;DICRIM;"";40267;Saint-Justin;"";;;;;2012-09-28 00:00:00;;
40DREAL20130207;DICRIM;"";40263;Saint-Jean-de-Lier;"";;;;;2012-01-16 00:00:00;;
40DREAL20130206;DICRIM;"";40261;Saint-Geours-de-Maremne;"";;;;;2013-05-06 00:00:00;;
40DREAL20130205;DICRIM;"";40271;Sainte-Marie-de-Gosse;"";;;;;2013-06-11 00:00:00;;
40DREAL20130204;DICRIM;"";40257;Sainte-Eulalie-en-Born;"";;;;;2010-12-02 00:00:00;;
40DREAL20130203;DICRIM;"";40247;Saint-Agnet;"";;;;;2011-03-17 00:00:00;;
40DREAL20130202;DICRIM;"";40239;Puyol-Cazalet;"";;;;;2010-11-01 00:00:00;;
40DREAL20130201;DICRIM;"";40234;Pouydesseaux;"";;;;;2012-07-03 00:00:00;;
40DREAL20130200;DICRIM;"";40229;Pontenx-les-Forges;"";;;;;2012-02-07 00:00:00;;
40DREAL20130199;DICRIM;"";40225;Philondenx;"";;;;;2011-10-18 00:00:00;;
40DREAL20130198;DICRIM;"";40224;Peyrehorade;"";;;;;2012-09-19 00:00:00;;
40DREAL20130197;DICRIM;"";40220;Pécorade;"";;;;;2012-10-31 00:00:00;;
40DREAL20130196;DICRIM;"";40217;Parentis-en-Born;"";;;;;2011-03-23 00:00:00;;
40DREAL20130195;DICRIM;"";40216;Ozourt;"";;;;;2013-04-25 00:00:00;;
40DREAL20130194;DICRIM;"";40211;Orist;"";;;;;2011-12-12 00:00:00;;
40DREAL20130193;DICRIM;"";40210;Onesse-Laharie;"";;;;;2011-04-13 00:00:00;;
40DREAL20130192;DICRIM;"";40209;Ondres;"";;;;;2010-12-16 00:00:00;;
40DREAL20130191;DICRIM;"";40208;Onard;"";;;;;2012-01-25 00:00:00;;
40DREAL20130190;DICRIM;"";40207;Oeyreluy;"";;;;;2011-07-30 00:00:00;;
40DREAL20130189;DICRIM;"";40206;Oeyregave;"";;;;;2011-08-29 00:00:00;;
40DREAL20130188;DICRIM;"";40204;Nerbis;"";;;;;2011-01-31 00:00:00;;
40DREAL20130187;DICRIM;"";40201;Mugron;"";;;;;2012-04-05 00:00:00;;
40DREAL20130186;DICRIM;"";40197;Morcenx;"";;;;;2010-03-03 00:00:00;;
40DREAL20130185;DICRIM;"";40191;Montaut;"";;;;;2010-09-01 00:00:00;;
40DREAL20130184;DICRIM;"";40188;Momuy;"";;;;;2011-09-21 00:00:00;;
40DREAL20130183;DICRIM;"";40184;Mimizan;"";;;;;2011-12-22 00:00:00;;
40DREAL20130182;DICRIM;"";40181;Messanges;"";;;;;2012-07-16 00:00:00;;
40DREAL20130181;DICRIM;"";40179;Mées;"";;;;;2012-02-02 00:00:00;;
40DREAL20130180;DICRIM;"";40168;Magescq;"";;;;;2012-07-13 00:00:00;;2013-07-16 00:00:00
40DREAL20130179;DICRIM;"";40166;Lussagnet;"";;;;;2012-05-09 00:00:00;;
40DREAL20130178;DICRIM;"";40163;Lüe;"";;;;;2012-06-13 00:00:00;;
40DREAL20130177;DICRIM;"";40162;Lucbardez-et-Bargues;"";;;;;2013-05-31 00:00:00;;
40DREAL20130176;DICRIM;"";40158;Losse;"";;;;;2012-11-24 00:00:00;;
40DREAL20130175;DICRIM;"";40156;Liposthey;"";;;;;2010-06-04 00:00:00;;
40DREAL20130174;DICRIM;"";40155;Linxe;"";;;;;2012-03-14 00:00:00;;
40DREAL20130173;DICRIM;"";40152;Lesperon;"";;;;;2011-11-07 00:00:00;;
40DREAL20130172;DICRIM;"";40150;Léon;"";;;;;2013-03-12 00:00:00;;
40DREAL20130171;DICRIM;"";40329;Le Vignau;"";;;;;2011-10-26 00:00:00;;
40DREAL20130170;DICRIM;"";40147;Laurède;"";;;;;2013-04-10 00:00:00;;
40DREAL20130169;DICRIM;"";40146;Latrille;"";;;;;2012-12-18 00:00:00;;
40DREAL20130168;DICRIM;"";40145;Larrivière-Saint-Savin;"";;;;;2012-07-12 00:00:00;;
40DREAL20130167;DICRIM;"";40144;Larbey;"";;;;;2010-05-17 00:00:00;;
40DREAL20130166;DICRIM;"";40136;Lacajunte;"";;;;;2012-03-05 00:00:00;;
40DREAL20130165;DICRIM;"";40134;Labouheyre;"";;;;;2011-10-27 00:00:00;;
40DREAL20130164;DICRIM;"";40129;Josse;"";;;;;2013-04-17 00:00:00;;
40DREAL20130163;DICRIM;"";40120;Hastingues;"";;;;;2011-01-13 00:00:00;;
40DREAL20130162;DICRIM;"";40117;Grenade-sur-l'Adour;"";;;;;2012-11-29 00:00:00;;
40DREAL20130161;DICRIM;"";40115;Gousse;"";;;;;2011-06-30 00:00:00;;
40DREAL20130160;DICRIM;"";40112;Gibret;"";;;;;2012-04-27 00:00:00;;
40DREAL20130159;DICRIM;"";40108;Gastes;"";;;;;2011-05-24 00:00:00;;
40DREAL20130158;DICRIM;"";40107;Garrosse;"";;;;;2012-03-13 00:00:00;;
40DREAL20130157;DICRIM;"";40099;Fargues;"";;;;;2012-12-17 00:00:00;;
40DREAL20130156;DICRIM;"";40098;Eyres-Moncube;"";;;;;2012-05-24 00:00:00;;
40DREAL20130155;DICRIM;"";40097;Eugénie-les-Bains;"";;;;;2012-10-10 00:00:00;;
40DREAL20130154;DICRIM;"";40088;Dax;"";;;;;2010-10-05 00:00:00;;
40DREAL20130153;DICRIM;"";40082;Classun;"";;;;;2011-12-21 00:00:00;;
40DREAL20130152;DICRIM;"";40080;Cazères-sur-l'Adour;"";;;;;2010-10-26 00:00:00;;
40DREAL20130151;DICRIM;"";40072;Castelnau-Tursan;"";;;;;2011-01-18 00:00:00;;
40DREAL20130150;DICRIM;"";40068;Cassen;"";;;;;2013-01-29 00:00:00;;
40DREAL20130149;DICRIM;"";40067;Carcen-Ponson;"";;;;;2011-04-22 00:00:00;;
40DREAL20130148;DICRIM;"";40066;Carcarès-Sainte-Croix;"";;;;;2011-11-21 00:00:00;;
40DREAL20130147;DICRIM;"";40062;Campet-et-Lamolère;"";;;;;2012-06-11 00:00:00;;
40DREAL20130146;DICRIM;"";40049;Bordères-et-Lamensans;"";;;;;2011-03-24 00:00:00;;
40DREAL20130145;DICRIM;"";40031;Bégaar;"";;;;;2010-10-05 00:00:00;;
40DREAL20130144;DICRIM;"";40025;Bascons;"";;;;;2011-03-21 00:00:00;;
40DREAL20130143;DICRIM;"";40024;Banos;"";;;;;2011-10-14 00:00:00;;
40DREAL20130142;DICRIM;"";40021;Azur;"";;;;;2011-01-26 00:00:00;;
40DREAL20130141;DICRIM;"";40020;Aurice;"";;;;;2013-02-20 00:00:00;;
40DREAL20130140;DICRIM;"";40019;Aureilhan;"";;;;;2012-06-12 00:00:00;;
40DREAL20130139;DICRIM;"";40018;Audon;"";;;;;2011-04-29 00:00:00;;
40DREAL20130138;DICRIM;"";40017;Audignon;"";;;;;2007-09-13 00:00:00;;
40DREAL20130137;DICRIM;"";40016;Aubagnan;"";;;;;2012-02-02 00:00:00;;
40DREAL20130135;DICRIM;"";40012;Artassenx;"";;;;;2011-01-10 00:00:00;;
40DREAL20130134;DICRIM;"";40006;Arengosse;"";;;;;2010-11-02 00:00:00;;
40DREAL20130132;DICRIM;"";40002;Amou;"";;;;;2011-12-20 00:00:00;;
40DREAL20130131;DICRIM;"";40001;Aire-sur-l'Adour;"";;;;;2006-12-31 00:00:00;;
64DREAL20130257;DICRIM;"";64430;Orthez;"";;;;;2011-12-05 00:00:00;;
64DREAL20130256;DICRIM;"";64336;Lescun;"";;;;;2010-12-09 00:00:00;;
64DREAL20130255;DICRIM;"";64104;Bedous;"";;;;;2012-03-08 00:00:00;;
64DREAL20130254;DICRIM;"";64558;Villefranque;"";;;;;2006-09-12 00:00:00;;
64DREAL20130253;DICRIM;"";64554;Viellenave-d'Arthez;"";;;;;2007-05-26 00:00:00;;
64DREAL20130252;DICRIM;"";64547;Ustaritz;"";;;;;2006-12-04 00:00:00;;
64DREAL20130251;DICRIM;"";64540;Urcuit;"";;;;;2007-06-25 00:00:00;;
64DREAL20130250;DICRIM;"";64535;Tarsacq;"";;;;;2007-08-14 00:00:00;;
64DREAL20130249;DICRIM;"";64526;Soumoulou;"";;;;;2006-10-01 00:00:00;;
64DREAL20130248;DICRIM;"";64525;Siros;précédent DICRIM : 22/05/2000 (crue torrentielle ou montée rapide);;;;;2006-10-01 00:00:00;;2018-10-11 00:00:00
64DREAL20130247;DICRIM;"";64521;Serres-Sainte-Marie;"";;;;;2006-10-30 00:00:00;;
64DREAL20130246;DICRIM;"";64519;Serres-Castet;"";;;;;2006-10-30 00:00:00;;
64DREAL20130245;DICRIM;"";64516;Sedzère;"";;;;;2010-07-28 00:00:00;;
64DREAL20130244;DICRIM;"";64508;Saucède;"";;;;;2007-08-22 00:00:00;;
64DREAL20130243;DICRIM;"";64502;Sames;"";;;;;2009-07-23 00:00:00;;
64DREAL20130242;DICRIM;"";64500;Salles-Mongiscard;"";;;;;2006-04-27 00:00:00;;
64DREAL20130241;DICRIM;"";64475;Sainte-Engrâce;"";;;;;2008-01-01 00:00:00;;
64DREAL20130240;DICRIM;"";64496;Saint-Pierre-d'Irube;"";;;;;2008-09-01 00:00:00;;
64DREAL20130239;DICRIM;"";64495;Saint-Pée-sur-Nivelle;"";;;;;2007-06-08 00:00:00;;
64DREAL20130238;DICRIM;"";64488;Saint-Laurent-Bretagne;"";;;;;2007-07-27 00:00:00;;2013-07-11 00:00:00
64DREAL20130237;DICRIM;"";64482;Saint-Jammes;"";;;;;2011-06-01 00:00:00;;
64DREAL20130236;DICRIM;"";64469;Saint-Abit;"";;;;;2008-06-26 00:00:00;;
64DREAL20130235;DICRIM;"";64465;Riupeyrous;"";;;;;2008-02-20 00:00:00;;
64DREAL20130234;DICRIM;"";64457;Poursiugues-Boucoue;"";;;;;2007-11-27 00:00:00;;
64DREAL20130223;DICRIM;"";64448;Poey-de-Lescar;"";;;;;2006-11-13 00:00:00;;
64DREAL20130222;DICRIM;"";64444;Pardies-Piétat;"";;;;;2009-05-28 00:00:00;;
64DREAL20130221;DICRIM;"";64443;Pardies;précédent DICRIM : 11/08/1999 (crue torrentielle ou montée rapide, effet toxique);;;;;2008-02-14 00:00:00;;2018-10-11 00:00:00
64DREAL20130220;DICRIM;"";64438;Ouillon;"";;;;;2007-07-06 00:00:00;;
64DREAL20130219;DICRIM;"";64431;Os-Marsillon;"";;;;;2008-02-14 00:00:00;;
64DREAL20130218;DICRIM;"";64426;Orin;"";;;;;2006-12-12 00:00:00;;
64DREAL20130217;DICRIM;"";64423;Oraàs;"";;;;;2007-05-03 00:00:00;;
64DREAL20130216;DICRIM;"";64418;Noguères;"";;;;;2008-02-14 00:00:00;;
64DREAL20130215;DICRIM;"";64415;Navailles-Angos;"";;;;;2007-04-19 00:00:00;;
64DREAL20130214;DICRIM;"";64413;Narcastet;"";;;;;2006-01-02 00:00:00;;
64DREAL20130213;DICRIM;"";64410;Mourenx;"";;;;;2008-02-14 00:00:00;;
64DREAL20130212;DICRIM;"";64409;Moumour;"";;;;;2007-03-15 00:00:00;;
64DREAL20130211;DICRIM;"";64407;Mouguerre;"";;;;;2007-06-15 00:00:00;;
64DREAL20130210;DICRIM;"";64403;Montfort;"";;;;;2006-06-01 00:00:00;;
64DREAL20130209;DICRIM;"";64400;Montaut;"";;;;;2006-07-06 00:00:00;;
64DREAL20130208;DICRIM;"";64399;Montardon;"";;;;;2011-01-25 00:00:00;;
64DREAL20130207;DICRIM;"";64396;Mont;"";;;;;2008-02-14 00:00:00;;
64DREAL20130206;DICRIM;"";64386;Mirepeix;"";;;;;2007-10-01 00:00:00;;
64DREAL20130205;DICRIM;"";64385;Miossens-Lanusse;"";;;;;2007-09-03 00:00:00;;
64DREAL20130204;DICRIM;"";64376;Meillon;"";;;;;2004-11-22 00:00:00;;
64DREAL20130203;DICRIM;"";64353;Louvie-Juzon;"";;;;;2010-07-08 00:00:00;;
64DREAL20130202;DICRIM;"";64352;Lourenties;"";;;;;2007-07-06 00:00:00;;
64DREAL20130201;DICRIM;"";64351;Lourdios-Ichère;"";;;;;2011-01-01 00:00:00;;
64DREAL20130200;DICRIM;"";64344;Livron;"";;;;;2006-06-29 00:00:00;;
64DREAL20130199;DICRIM;"";64342;Licq-Athérey;"";;;;;2003-08-22 00:00:00;;
64DREAL20130198;DICRIM;"";64306;Lahourcade;"";;;;;2007-09-13 00:00:00;;
64DREAL20130197;DICRIM;"";64304;Lahonce;"";;;;;2011-10-10 00:00:00;;
64DREAL20130196;DICRIM;"";64300;Lacq;"";;;;;2008-02-14 00:00:00;;
64DREAL20130195;DICRIM;"";64299;Lacommande;"";;;;;2008-06-03 00:00:00;;
64DREAL20130194;DICRIM;"";64290;Labastide-Monréjeau;"";;;;;2007-04-05 00:00:00;;
64DREAL20130193;DICRIM;"";64288;Labastide-Cézéracq;"";;;;;2008-02-14 00:00:00;;
64DREAL20130192;DICRIM;"";64280;Izeste;"";;;;;2007-08-14 00:00:00;;
64DREAL20130191;DICRIM;"";64270;Igon;"";;;;;2012-06-26 00:00:00;;
64DREAL20130190;DICRIM;"";64269;Idron;"";;;;;2009-06-01 00:00:00;;
64DREAL20130189;DICRIM;"";64250;Guiche;précédent DICRIM : 07/07/2000 (inondation);;;;;2009-06-10 00:00:00;;2018-10-11 00:00:00
64DREAL20130188;DICRIM;"";64249;Guéthary;"";;;;;2009-06-01 00:00:00;;
64DREAL20130187;DICRIM;"";64247;Gotein-Libarrenx;"";;;;;2006-01-11 00:00:00;;
64DREAL20130186;DICRIM;"";64227;Gabaston;"";;;;;2006-04-18 00:00:00;;
64DREAL20130185;DICRIM;"";64220;Estos;"";;;;;2006-04-19 00:00:00;;
64DREAL20130184;DICRIM;"";64216;Espoey;"";;;;;2008-06-13 00:00:00;;
64DREAL20130183;DICRIM;"";64212;Espéchède;"";;;;;2010-02-25 00:00:00;;
64DREAL20130182;DICRIM;"";64211;Eslourenties-Daban;"";;;;;2007-09-14 00:00:00;;
64DREAL20130181;DICRIM;"";64198;Denguin;"";;;;;2008-06-23 00:00:00;;
64DREAL20130180;DICRIM;"";64195;Coublucq;"";;;;;2007-06-11 00:00:00;;
64DREAL20130179;DICRIM;"";64190;Claracq;"";;;;;2007-09-14 00:00:00;;2013-07-11 00:00:00
64DREAL20130178;DICRIM;"";64189;Ciboure;"";;;;;2008-05-16 00:00:00;;
64DREAL20130177;DICRIM;"";64184;Cescau;"";;;;;2006-09-06 00:00:00;;
64DREAL20130176;DICRIM;"";64141;Boueilh-Boueilho-Lasque;"";;;;;2010-06-22 00:00:00;;
64DREAL20130175;DICRIM;"";64138;Bordes;"";;;;;2010-07-05 00:00:00;;
64DREAL20130174;DICRIM;"";64133;Boeil-Bezing;"";;;;;2005-08-30 00:00:00;;
64DREAL20130173;DICRIM;"";64125;Bidart;"";;;;;2013-05-01 00:00:00;;
64DREAL20130172;DICRIM;"";64122;Biarritz;"";;;;;2009-09-24 00:00:00;;
64DREAL20130171;DICRIM;"";64117;Bésingrand;"";;;;;2008-02-14 00:00:00;;
64DREAL20130170;DICRIM;"";64110;Béost;"";;;;;2010-05-21 00:00:00;;
64DREAL20130159;DICRIM;"";64102;Bayonne;"";;;;;2006-02-01 00:00:00;;
64DREAL20130158;DICRIM;"";64101;Baudreix;"";;;;;2013-04-05 00:00:00;;
64DREAL20130157;DICRIM;"";64097;Barzun;"";;;;;2006-08-12 00:00:00;;
64DREAL20130156;DICRIM;"";64096;Barraute-Camu;"";;;;;2006-04-18 00:00:00;;
64DREAL20130155;DICRIM;"";64091;Baliros;"";;;;;2002-10-09 00:00:00;;
64DREAL20130154;DICRIM;"";64072;Aubertin;"";;;;;2007-11-23 00:00:00;;
64DREAL20130153;DICRIM;"";64069;Aste-Béon;"";;;;;2013-05-01 00:00:00;;
64DREAL20130152;DICRIM;"";64067;Assat;"";;;;;2011-04-09 00:00:00;;
64DREAL20130151;DICRIM;"";64061;Artix;"";;;;;2008-02-14 00:00:00;;
64DREAL20130150;DICRIM;"";64060;Artiguelouve;"";;;;;2007-07-27 00:00:00;;
64DREAL20130149;DICRIM;"";64054;Arros-de-Nay;"";;;;;2007-08-22 00:00:00;;
64DREAL20130148;DICRIM;"";64053;Arrien;"";;;;;2005-03-01 00:00:00;;
64DREAL20130147;DICRIM;"";64042;Argagnon;"";;;;;2007-03-21 00:00:00;;
64DREAL20130146;DICRIM;"";64041;Aressy;"";;;;;2008-04-15 00:00:00;;
64DREAL20130145;DICRIM;"";64039;Aren;"";;;;;2006-05-04 00:00:00;;
64DREAL20130144;DICRIM;"";64023;Angaïs;"";;;;;2006-06-01 00:00:00;;
64DREAL20130143;DICRIM;"";64006;Accous;"";;;;;2011-07-19 00:00:00;;
64DREAL20130142;DICRIM;"";64445;Pau;"";;;;;2008-12-31 00:00:00;;
64DREAL20130141;DICRIM;"";64348;Lons;"";;;;;2008-12-31 00:00:00;;
64DREAL20130140;DICRIM;"";64237;Gelos;"";;;;;2008-12-31 00:00:00;;
64DREAL20130139;DICRIM;"";64132;Bizanos;"";;;;;2008-12-31 00:00:00;;
64DREAL20130138;DICRIM;"";64129;Billère;"";;;;;2008-12-31 00:00:00;;
64DREAL20130137;DICRIM;"";64005;Abos;"";;;;;2007-09-03 00:00:00;;
64DREAL20130136;DICRIM;"";64483;Saint-Jean-de-Luz;"";;;;;2005-10-24 00:00:00;;
64DREAL20130135;DICRIM;"";64453;Pontacq;"";;;;;2011-12-31 00:00:00;;
64DREAL20130134;DICRIM;"";64405;Morlaàs;"";;;;;2012-12-31 00:00:00;;
64DREAL20130133;DICRIM;"";64068;Asson;"";;;;;2012-12-31 00:00:00;;
64DREAL20130132;DICRIM;"";64230;Gan;précédent DICRIM : 07/11/2000 (séisme, inondation, TMD);;;;;2008-12-31 00:00:00;;2018-10-11 00:00:00
64DREAL20130131;DICRIM;"";64284;Jurançon;"";;;;;2008-12-31 00:00:00;;
