Insee;num_risque_jo;annee
70572;1.0;2012
70572;1.0;2013
70579;1.0;2016
71003;1.0;2016
71004;1.0;2016
71005;1.0;2016
71011;1.0;2014
71014;1.0;2013
71016;1.0;2016
71019;1.0;2014
71036;39.0;2012
71036;39.0;2012
71037;1.0;2014
71042;1.0;2013
71068;1.0;2015
71070;1.0;2014
71072;1.0;2015
71073;1.0;2015
71078;1.0;2016
71081;1.0;2014
71086;1.0;2014
71102;1.0;2014
71105;1.0;2012
71106;1.0;2014
71107;1.0;2016
71118;1.0;2014
71119;39.0;2012
71119;39.0;2012
71119;1.0;2014
71124;1.0;2014
71127;1.0;2013
71129;1.0;2014
71133;1.0;2015
71154;1.0;2014
71154;1.0;2016
71170;1.0;2014
71171;1.0;2016
71182;1.0;2014
71184;1.0;2013
71184;1.0;2016
71192;1.0;2013
71194;1.0;2014
71202;39.0;2012
71202;39.0;2012
71202;1.0;2014
71202;1.0;2016
71204;1.0;2014
71214;1.0;2014
71216;1.0;2015
71221;1.0;2014
71237;1.0;2016
71241;1.0;2014
71242;1.0;2014
71257;1.0;2014
71265;1.0;2014
71292;1.0;2014
71294;1.0;2015
71294;1.0;2016
71296;1.0;2015
71307;1.0;2014
71310;1.0;2016
71323;1.0;2013
71324;1.0;2014
71331;1.0;2015
71363;1.0;2015
71374;1.0;2014
71378;1.0;2015
71392;1.0;2014
71393;39.0;2012
71393;39.0;2012
71403;1.0;2015
71404;1.0;2014
71406;1.0;2014
71411;39.0;2012
71411;39.0;2012
71417;1.0;2014
71423;1.0;2013
71423;1.0;2016
71426;1.0;2015
71427;1.0;2015
71430;1.0;2015
71430;1.0;2016
71435;1.0;2014
71442;1.0;2014
71442;1.0;2016
71443;1.0;2013
71443;1.0;2014
71455;1.0;2014
71459;1.0;2015
71475;1.0;2015
71485;1.0;2014
71490;39.0;2012
71490;39.0;2012
71505;1.0;2015
71520;1.0;2014
71523;1.0;2016
71528;1.0;2016
71542;1.0;2013
71573;1.0;2014
71574;1.0;2015
71585;1.0;2014
71587;1.0;2013
71589;39.0;2012
71589;39.0;2012
72001;39.0;2012
72002;1.0;2016
72008;1.0;2016
72010;39.0;2012
72023;39.0;2012
72028;1.0;2012
72028;1.0;2012
72035;1.0;2016
72046;1.0;2016
72047;39.0;2012
72049;1.0;2016
72052;1.0;2016
72053;1.0;2016
72063;1.0;2016
72064;1.0;2016
72068;39.0;2012
72068;16.0;2014
72070;1.0;2013
72071;1.0;2016
72085;1.0;2016
72089;1.0;2015
72090;1.0;2016
72103;1.0;2016
72105;39.0;2012
72105;39.0;2012
72115;1.0;2016
72134;1.0;2016
72143;1.0;2016
72150;39.0;2012
72150;39.0;2012
72156;39.0;2013
72168;1.0;2013
72169;1.0;2016
72173;39.0;2012
72175;1.0;2012
72175;1.0;2013
72181;1.0;2016
72182;39.0;2012
72182;39.0;2012
72182;1.0;2012
72187;1.0;2016
72190;1.0;2016
72195;39.0;2012
72200;1.0;2016
72203;1.0;2016
72210;1.0;2016
72216;1.0;2014
72221;1.0;2016
72223;39.0;2012
72223;39.0;2012
72231;1.0;2016
72241;1.0;2016
72248;1.0;2016
72250;1.0;2016
72260;1.0;2016
72262;1.0;2016
72269;1.0;2016
72279;1.0;2016
72286;1.0;2016
72287;1.0;2016
72290;39.0;2012
72298;1.0;2016
72299;1.0;2016
72304;1.0;2016
72310;1.0;2016
72314;1.0;2016
72325;39.0;2012
72325;39.0;2012
72325;1.0;2016
72331;39.0;2012
72331;39.0;2012
72336;39.0;2012
72336;39.0;2012
72345;39.0;2012
72345;39.0;2012
72345;1.0;2016
72348;39.0;2013
72350;1.0;2016
72356;1.0;2016
72358;39.0;2012
72358;39.0;2012
72368;1.0;2016
72376;1.0;2016
72382;1.0;2016
72384;1.0;2016
72386;39.0;2012
72386;39.0;2012
73001;1.0;2014
73005;16.0;2015
73029;1.0;2015
73031;1.0;2015
73033;1.0;2014
73034;16.0;2016
73036;1.0;2014
73050;1.0;2015
73051;1.0;2015
73059;1.0;2015
73065;1.0;2012
73065;1.0;2015
73065;1.0;2015
73071;1.0;2015
73071;1.0;2015
73082;1.0;2015
73085;1.0;2013
73085;1.0;2015
73086;1.0;2012
73087;1.0;2015
73087;1.0;2015
73088;16.0;2015
73088;1.0;2015
73094;1.0;2015
73096;1.0;2015
73099;1.0;2013
73109;1.0;2013
73111;1.0;2015
73114;16.0;2015
73114;1.0;2015
73120;1.0;2016
73123;1.0;2015
73130;1.0;2015
73137;1.0;2015
73143;1.0;2015
73144;1.0;2015
73157;1.0;2014
73179;1.0;2015
73181;16.0;2015
73186;1.0;2015
73188;1.0;2015
73188;16.0;2015
73198;1.0;2015
73213;1.0;2015
73213;1.0;2015
73218;1.0;2013
73222;1.0;2016
73233;1.0;2014
73245;1.0;2015
73262;16.0;2015
73262;1.0;2015
73275;1.0;2014
73281;1.0;2015
73282;1.0;2015
73283;1.0;2012
73288;1.0;2015
73297;1.0;2012
73297;1.0;2015
73303;1.0;2015
73309;16.0;2015
73312;1.0;2012
73312;1.0;2015
73326;1.0;2014
73326;1.0;2015
73326;16.0;2016
73328;1.0;2015
73329;1.0;2015
73329;1.0;2015
74001;16.0;2015
74001;1.0;2015
74011;16.0;2015
74011;1.0;2015
74016;16.0;2014
74018;1.0;2015
74021;1.0;2015
74034;16.0;2015
74034;1.0;2015
74037;1.0;2015
74042;1.0;2015
74042;16.0;2015
74043;1.0;2015
74045;1.0;2015
74045;16.0;2015
74056;1.0;2015
74057;1.0;2015
74058;16.0;2015
74058;1.0;2015
74063;1.0;2015
74063;16.0;2015
74073;1.0;2015
74073;16.0;2015
74079;16.0;2015
74079;1.0;2015
74087;1.0;2015
74089;1.0;2015
74091;16.0;2015
74091;1.0;2015
74094;1.0;2015
74100;1.0;2015
74104;1.0;2015
74106;1.0;2015
74110;1.0;2012
74110;16.0;2015
74110;1.0;2015
74114;1.0;2015
74114;16.0;2015
74118;1.0;2015
74127;16.0;2015
74127;1.0;2015
74128;1.0;2015
74133;1.0;2015
74134;1.0;2015
74134;16.0;2015
74135;1.0;2015
74136;1.0;2015
74136;16.0;2015
74153;1.0;2015
74160;16.0;2015
74160;1.0;2015
74164;16.0;2015
74164;1.0;2015
74172;1.0;2015
74173;16.0;2015
74173;1.0;2015
74174;1.0;2015
74174;16.0;2015
74176;1.0;2015
74183;1.0;2015
74183;16.0;2015
74184;16.0;2016
74188;1.0;2015
74189;1.0;2015
74191;16.0;2013
74191;16.0;2015
74191;1.0;2015
74196;16.0;2015
74208;1.0;2015
74209;1.0;2015
74210;1.0;2015
74211;16.0;2013
74215;16.0;2015
74215;1.0;2015
74220;1.0;2015
74221;1.0;2015
74221;16.0;2015
74223;1.0;2015
74223;16.0;2015
74224;1.0;2015
74224;16.0;2015
74229;1.0;2015
74229;16.0;2015
74233;1.0;2013
74237;1.0;2015
74238;1.0;2015
74238;16.0;2015
74239;1.0;2015
74239;16.0;2015
74241;1.0;2015
74249;1.0;2015
74252;16.0;2015
74256;16.0;2015
74256;1.0;2015
74258;1.0;2015
74264;1.0;2015
74266;1.0;2015
74270;1.0;2015
74276;1.0;2015
74280;1.0;2014
74280;1.0;2015
74286;16.0;2015
74286;1.0;2015
74294;1.0;2015
74294;16.0;2015
74298;1.0;2016
74302;16.0;2014
74304;1.0;2015
74304;16.0;2015
75101;1.0;2016
75102;1.0;2016
75103;1.0;2016
75104;1.0;2016
75105;1.0;2016
75106;1.0;2016
75107;1.0;2016
75108;1.0;2016
75109;1.0;2016
75110;1.0;2016
75111;1.0;2016
75112;1.0;2016
75113;1.0;2016
75114;1.0;2016
75115;1.0;2016
75116;1.0;2016
75117;1.0;2016
75118;1.0;2016
75119;1.0;2016
75120;1.0;2016
76044;16.0;2016
76051;1.0;2014
76065;1.0;2016
76117;1.0;2014
76136;1.0;2015
76146;1.0;2016
76157;1.0;2015
76169;1.0;2012
76169;16.0;2014
76195;1.0;2016
76205;1.0;2014
76216;1.0;2015
76217;1.0;2013
76217;1.0;2014
76231;91.0;2016
76245;16.0;2015
76282;16.0;2013
76287;1.0;2014
76294;1.0;2012
76295;1.0;2012
76305;16.0;2013
76322;1.0;2013
76332;1.0;2016
76349;1.0;2012
76349;1.0;2014
76351;16.0;2015
76361;1.0;2014
76387;1.0;2014
76395;1.0;2015
76401;1.0;2014
76410;16.0;2013
76432;1.0;2016
76446;1.0;2015
76459;1.0;2016
76465;1.0;2012
76473;1.0;2014
76477;1.0;2014
76482;1.0;2014
76486;16.0;2015
76497;1.0;2013
76501;1.0;2014
76549;1.0;2015
76565;1.0;2012
76565;1.0;2014
76615;1.0;2014
76618;1.0;2016
76636;16.0;2014
76642;16.0;2013
76667;1.0;2014
76683;1.0;2014
76698;1.0;2016
76707;1.0;2014
76751;1.0;2014
76758;16.0;2015
77002;1.0;2016
77005;16.0;2015
77007;1.0;2016
77010;1.0;2016
77013;39.0;2013
77013;1.0;2016
77014;1.0;2016
77016;1.0;2016
77026;1.0;2016
77027;1.0;2016
77028;1.0;2016
77030;1.0;2016
77030;1.0;2016
77031;1.0;2016
77032;1.0;2016
77033;1.0;2016
77034;1.0;2016
77035;1.0;2016
77037;1.0;2013
77037;1.0;2016
77038;1.0;2016
77039;1.0;2016
77040;1.0;2016
77042;39.0;2012
77042;39.0;2012
77042;1.0;2016
77043;1.0;2016
77044;1.0;2016
77046;1.0;2016
77047;1.0;2016
77048;1.0;2016
77049;1.0;2016
77050;1.0;2016
77052;1.0;2016
77053;1.0;2016
77059;1.0;2016
77060;1.0;2016
77061;1.0;2013
77061;1.0;2013
77063;1.0;2016
77065;1.0;2016
77067;1.0;2016
77069;1.0;2016
77070;1.0;2016
77071;1.0;2016
77075;39.0;2012
77075;39.0;2012
77075;1.0;2016
77076;1.0;2016
77079;1.0;2016
77080;1.0;2016
77082;1.0;2016
77085;1.0;2016
77086;1.0;2016
77093;1.0;2016
77096;1.0;2016
77097;1.0;2016
77099;1.0;2016
77100;1.0;2016
77103;1.0;2016
77106;1.0;2016
77107;1.0;2016
77108;39.0;2012
77109;1.0;2016
77113;1.0;2016
77114;39.0;2012
77114;1.0;2016
77115;1.0;2016
77116;1.0;2016
77121;1.0;2016
77122;1.0;2016
77125;1.0;2016
77125;1.0;2016
77128;1.0;2016
77131;39.0;2012
77131;39.0;2012
77131;1.0;2016
77132;39.0;2012
77132;1.0;2016
77134;1.0;2016
77135;1.0;2016
77137;1.0;2016
77138;1.0;2016
77139;39.0;2012
77139;39.0;2012
77140;1.0;2013
77140;1.0;2016
77141;1.0;2016
77142;1.0;2016
77143;39.0;2012
77143;39.0;2012
77146;39.0;2012
77146;39.0;2012
77147;1.0;2016
77148;1.0;2016
77149;1.0;2016
77151;1.0;2016
77152;1.0;2016
77154;1.0;2016
77155;39.0;2012
77155;39.0;2012
77156;1.0;2016
77157;1.0;2016
77158;1.0;2016
77159;1.0;2016
77161;1.0;2016
77162;1.0;2016
77164;1.0;2013
77164;1.0;2016
77168;1.0;2016
77169;1.0;2016
77171;1.0;2016
77171;1.0;2016
77172;1.0;2013
77172;1.0;2013
77174;1.0;2016
77175;39.0;2012
77175;1.0;2016
77177;1.0;2016
77178;1.0;2016
77179;1.0;2016
77180;39.0;2012
77180;1.0;2016
77181;1.0;2016
77182;1.0;2016
77182;1.0;2016
77183;1.0;2016
77184;1.0;2016
77185;1.0;2016
77188;1.0;2016
77191;1.0;2016
77193;1.0;2013
77195;1.0;2016
77197;1.0;2016
77199;1.0;2016
77201;1.0;2016
77202;1.0;2016
77208;1.0;2016
77209;39.0;2013
77210;1.0;2013
77210;1.0;2016
77211;1.0;2016
77215;1.0;2016
77216;1.0;2016
77219;1.0;2016
77223;1.0;2016
77224;1.0;2016
77226;1.0;2016
77228;1.0;2016
77232;1.0;2016
77238;1.0;2016
77239;1.0;2016
77240;1.0;2016
77243;39.0;2012
77243;39.0;2012
77243;1.0;2016
77245;1.0;2013
77245;1.0;2016
77247;1.0;2016
77249;39.0;2012
77249;39.0;2012
77249;1.0;2016
77250;1.0;2016
77255;39.0;2012
77255;1.0;2016
77256;1.0;2016
77258;39.0;2012
77259;39.0;2012
77261;1.0;2016
77264;1.0;2016
77266;39.0;2012
77266;39.0;2012
77266;1.0;2016
77267;1.0;2016
77269;1.0;2016
77270;1.0;2012
77278;1.0;2016
77281;1.0;2016
77284;39.0;2013
77285;1.0;2016
77287;1.0;2016
77288;1.0;2013
77288;1.0;2016
77295;1.0;2016
77302;1.0;2016
77303;1.0;2016
77305;1.0;2013
77305;1.0;2013
77305;1.0;2016
77307;39.0;2012
77307;39.0;2012
77307;1.0;2016
77307;1.0;2016
77311;1.0;2013
77311;1.0;2016
77312;1.0;2016
77315;1.0;2016
77315;1.0;2016
77316;1.0;2016
77320;1.0;2016
77326;1.0;2016
77326;16.0;2016
77328;1.0;2016
77329;1.0;2016
77330;1.0;2016
77330;1.0;2016
77333;1.0;2016
77336;1.0;2016
77337;39.0;2012
77340;1.0;2016
77345;1.0;2016
77349;39.0;2012
77350;1.0;2016
77352;1.0;2016
77353;1.0;2016
77354;1.0;2016
77357;1.0;2016
77359;1.0;2016
77360;1.0;2016
77361;1.0;2016
77365;1.0;2016
77370;1.0;2016
77371;1.0;2012
77371;39.0;2012
77371;1.0;2016
77373;1.0;2016
77377;39.0;2012
77377;39.0;2012
77378;39.0;2012
77378;1.0;2016
77379;1.0;2016
77389;1.0;2016
77390;1.0;2016
77393;1.0;2016
77398;1.0;2016
77398;1.0;2016
77399;1.0;2016
77400;39.0;2012
77400;39.0;2012
77400;1.0;2016
77402;1.0;2016
77403;1.0;2016
77405;1.0;2016
77406;1.0;2016
77407;39.0;2012
77407;39.0;2012
77407;1.0;2016
77412;1.0;2016
77413;1.0;2016
77414;1.0;2016
77416;1.0;2016
77419;1.0;2016
77423;1.0;2016
77424;1.0;2016
77426;1.0;2016
77427;1.0;2016
77428;39.0;2012
77428;39.0;2012
77428;1.0;2016
77429;1.0;2016
77431;1.0;2016
77432;1.0;2016
77433;1.0;2016
77435;1.0;2016
77436;1.0;2016
77438;39.0;2012
77438;39.0;2012
77441;39.0;2012
77441;39.0;2012
77441;1.0;2016
77442;1.0;2016
77444;1.0;2016
77445;39.0;2012
77445;39.0;2012
77445;1.0;2016
77447;1.0;2016
77450;1.0;2016
77450;16.0;2016
77451;1.0;2016
77453;1.0;2016
77454;39.0;2012
77454;1.0;2016
77455;39.0;2012
77455;1.0;2016
77456;1.0;2016
77458;1.0;2016
77459;1.0;2016
77463;1.0;2016
77464;39.0;2012
77464;39.0;2012
77464;1.0;2016
77465;1.0;2016
77466;1.0;2016
77468;39.0;2012
77468;39.0;2012
77468;1.0;2016
77470;1.0;2016
77472;1.0;2016
77473;1.0;2016
77480;1.0;2014
77480;1.0;2016
77482;1.0;2013
77482;1.0;2016
77486;1.0;2016
77487;39.0;2012
77487;39.0;2012
77487;1.0;2013
77487;1.0;2016
77489;1.0;2016
77491;1.0;2016
77492;1.0;2016
77494;1.0;2013
77494;1.0;2016
77496;1.0;2016
77500;1.0;2016
77501;39.0;2012
77501;39.0;2012
77501;1.0;2016
77504;1.0;2016
77505;1.0;2016
77512;1.0;2016
77514;39.0;2012
77514;16.0;2014
77517;39.0;2012
77517;39.0;2012
77517;1.0;2016
77518;1.0;2016
77519;1.0;2016
77521;1.0;2016
77529;1.0;2016
77531;1.0;2016
77533;1.0;2016
77534;1.0;2016
78003;39.0;2012
78003;39.0;2012
78003;1.0;2016
78006;1.0;2016
78007;1.0;2016
78010;1.0;2016
78013;39.0;2012
78015;1.0;2016
78029;1.0;2016
78030;1.0;2016
78033;1.0;2016
78034;39.0;2012
78034;39.0;2012
78034;1.0;2016
78048;1.0;2016
78049;1.0;2016
78049;16.0;2016
78057;1.0;2016
78062;1.0;2016
78073;1.0;2016
78076;1.0;2016
78077;1.0;2016
78082;39.0;2012
78084;39.0;2012
78084;39.0;2012
78084;1.0;2016
78090;1.0;2012
78090;1.0;2016
78092;1.0;2016
78096;1.0;2016
78104;39.0;2012
78104;39.0;2012
78107;39.0;2012
78107;39.0;2012
78108;1.0;2016
78113;1.0;2016
78120;1.0;2016
78123;1.0;2016
78123;1.0;2016
78124;1.0;2016
78126;1.0;2016
78128;39.0;2012
78128;39.0;2012
78128;1.0;2016
78138;16.0;2016
78143;39.0;2012
78146;1.0;2016
78152;1.0;2014
78158;1.0;2016
78160;39.0;2012
78160;39.0;2012
78160;1.0;2016
78162;1.0;2016
78163;1.0;2016
78165;1.0;2016
78168;1.0;2016
78171;1.0;2016
78172;1.0;2016
78185;1.0;2016
78189;1.0;2016
78190;1.0;2016
78193;1.0;2016
78206;1.0;2016
78208;1.0;2014
78208;1.0;2016
78209;1.0;2016
78209;1.0;2016
78217;1.0;2016
78220;39.0;2012
78220;39.0;2012
78220;1.0;2016
78224;1.0;2014
78224;1.0;2016
78230;1.0;2016
78231;1.0;2016
78237;1.0;2016
78239;1.0;2016
78251;1.0;2016
78262;1.0;2016
78263;1.0;2016
78265;39.0;2012
78265;1.0;2013
78265;1.0;2016
78267;1.0;2016
78269;1.0;2016
78276;1.0;2016
78281;1.0;2016
78285;1.0;2016
78290;1.0;2016
78291;1.0;2016
78299;1.0;2016
78300;1.0;2016
78302;39.0;2012
78302;1.0;2016
78307;1.0;2016
78310;1.0;2016
78317;1.0;2014
78317;1.0;2016
78320;1.0;2016
78321;1.0;2014
78321;1.0;2016
78327;1.0;2016
78329;39.0;2012
78329;39.0;2012
78329;1.0;2016
78329;1.0;2016
78334;1.0;2016
78337;1.0;2016
78349;1.0;2016
78350;1.0;2016
78354;39.0;2012
78354;1.0;2014
78356;1.0;2016
78358;1.0;2016
78362;1.0;2016
78366;1.0;2016
78368;1.0;2016
78368;1.0;2016
78372;1.0;2016
78380;1.0;2016
78381;1.0;2016
78382;1.0;2016
78383;1.0;2016
78384;1.0;2016
78391;1.0;2016
78396;1.0;2016
78397;1.0;2016
78401;39.0;2012
78401;1.0;2016
78402;39.0;2012
78402;1.0;2016
78403;1.0;2016
78407;1.0;2016
78415;1.0;2016
78416;1.0;2014
78416;1.0;2016
78418;1.0;2016
78420;39.0;2012
78420;1.0;2016
78423;1.0;2016
78431;39.0;2012
78431;1.0;2016
78440;1.0;2016
78442;1.0;2016
78443;1.0;2016
78444;39.0;2012
78444;39.0;2012
78444;1.0;2016
78451;1.0;2016
78464;1.0;2016
78465;39.0;2013
78465;1.0;2016
78466;1.0;2016
78470;39.0;2013
78470;1.0;2016
78474;1.0;2016
78481;1.0;2014
78481;1.0;2016
78486;1.0;2016
78490;39.0;2012
78490;1.0;2016
78497;1.0;2016
78498;1.0;2016
78501;1.0;2016
78502;1.0;2016
78516;1.0;2016
78517;39.0;2012
78517;39.0;2012
78517;1.0;2016
78518;1.0;2016
78530;1.0;2016
78531;1.0;2016
78536;1.0;2014
78536;1.0;2016
78537;1.0;2016
78545;1.0;2016
78548;1.0;2016
78550;1.0;2016
78551;1.0;2016
78557;39.0;2012
78557;1.0;2016
78561;1.0;2016
78562;1.0;2016
78569;1.0;2016
78571;1.0;2016
78575;1.0;2016
78575;16.0;2016
78576;1.0;2016
78590;1.0;2016
78591;1.0;2014
78591;1.0;2016
78597;39.0;2012
78597;39.0;2012
78601;39.0;2013
78601;1.0;2016
78609;1.0;2016
78618;1.0;2016
78621;39.0;2012
78623;1.0;2015
78624;1.0;2016
78638;1.0;2016
78640;1.0;2016
78647;1.0;2016
78653;1.0;2016
78672;1.0;2016
78674;1.0;2016
78677;1.0;2016
78681;1.0;2016
78683;1.0;2016
78688;1.0;2016
79003;39.0;2012
79003;39.0;2012
79005;39.0;2012
79020;1.0;2012
79034;39.0;2012
79034;39.0;2012
79044;39.0;2012
79044;39.0;2012
79048;39.0;2012
79048;39.0;2012
79049;39.0;2012
79049;39.0;2012
79058;39.0;2012
79058;39.0;2012
79061;39.0;2012
79061;39.0;2012
79066;1.0;2012
79080;1.0;2012
79081;39.0;2012
79081;39.0;2012
79081;1.0;2015
79089;39.0;2012
79092;39.0;2012
79100;39.0;2012
79102;39.0;2012
79102;39.0;2012
79104;39.0;2012
79104;39.0;2012
79109;39.0;2012
79124;39.0;2012
79124;39.0;2012
79129;1.0;2015
79135;1.0;2012
79144;1.0;2014
79145;39.0;2012
79145;39.0;2012
79159;39.0;2012
79159;39.0;2012
79161;39.0;2012
79161;39.0;2012
79162;39.0;2012
79162;39.0;2012
79168;39.0;2012
79168;39.0;2012
79170;39.0;2012
79170;39.0;2012
79171;39.0;2012
79171;39.0;2012
79178;39.0;2012
79178;39.0;2012
79179;1.0;2012
79179;1.0;2014
79185;1.0;2015
79189;1.0;2012
79191;39.0;2012
79195;1.0;2012
79195;39.0;2012
79195;39.0;2012
79195;1.0;2014
79197;39.0;2012
79197;39.0;2012
79208;39.0;2012
79208;39.0;2012
79216;39.0;2012
79216;39.0;2012
79249;1.0;2015
79250;39.0;2012
79252;39.0;2012
79252;39.0;2012
79253;39.0;2012
79253;39.0;2012
79257;39.0;2013
79259;39.0;2012
79259;39.0;2012
79264;39.0;2012
79264;39.0;2012
79270;1.0;2012
79273;39.0;2012
79273;39.0;2012
79281;39.0;2012
79281;39.0;2012
79284;1.0;2012
79298;39.0;2012
79299;39.0;2012
79299;39.0;2012
79325;39.0;2012
79325;39.0;2012
79326;39.0;2012
79326;39.0;2012
79329;16.0;2013
79337;39.0;2012
79337;39.0;2012
79339;39.0;2012
79339;39.0;2012
79345;39.0;2012
79345;39.0;2012
80013;1.0;2014
80019;1.0;2014
80034;1.0;2015
80044;1.0;2014
80044;1.0;2016
80055;1.0;2013
80055;1.0;2016
80057;1.0;2016
80077;1.0;2014
80085;1.0;2016
80093;1.0;2016
80097;1.0;2015
80128;1.0;2015
80136;16.0;2014
80166;1.0;2016
80166;1.0;2016
80168;1.0;2016
80175;1.0;2014
80177;1.0;2015
80183;1.0;2014
80187;1.0;2013
80201;1.0;2016
80206;1.0;2014
80211;1.0;2014
80220;1.0;2016
80238;1.0;2013
80241;1.0;2013
80242;1.0;2016
80253;1.0;2014
80253;1.0;2016
80253;1.0;2016
80260;1.0;2014
80271;1.0;2015
80272;1.0;2015
80274;1.0;2016
80281;16.0;2016
80284;1.0;2016
80288;1.0;2015
80300;1.0;2015
80305;16.0;2016
80341;39.0;2013
80350;1.0;2014
80351;1.0;2014
80366;1.0;2014
80377;1.0;2016
80392;1.0;2016
80402;1.0;2016
80408;1.0;2016
80410;1.0;2016
80423;1.0;2016
80427;1.0;2016
80434;1.0;2015
80444;1.0;2016
80445;1.0;2016
80466;1.0;2014
80474;1.0;2015
80481;1.0;2015
80487;1.0;2015
80493;1.0;2016
80495;1.0;2014
80495;1.0;2016
80509;16.0;2014
80512;1.0;2016
80516;1.0;2015
80523;1.0;2013
80544;1.0;2016
80549;1.0;2012
80555;1.0;2016
80557;1.0;2015
80566;1.0;2016
80568;1.0;2015
80579;1.0;2016
80580;1.0;2014
80584;1.0;2016
80597;1.0;2016
80602;1.0;2016
80606;1.0;2014
80614;1.0;2016
80616;1.0;2015
80619;1.0;2016
80619;1.0;2016
80620;1.0;2015
80634;1.0;2014
80650;1.0;2013
80650;1.0;2014
80677;1.0;2015
80678;1.0;2014
80678;1.0;2016
80683;1.0;2015
80701;1.0;2015
80705;1.0;2016
80706;16.0;2012
80748;1.0;2015
80756;1.0;2014
80756;1.0;2016
80762;1.0;2015
80783;1.0;2014
80793;1.0;2016
80801;1.0;2015
80802;1.0;2015
80811;1.0;2016
80814;16.0;2015
81001;39.0;2013
81002;1.0;2013
81004;39.0;2012
81004;39.0;2012
81004;39.0;2014
81004;1.0;2014
81007;39.0;2012
81007;39.0;2012
81010;1.0;2014
81011;39.0;2013
81011;1.0;2014
81012;39.0;2012
81012;39.0;2013
81013;39.0;2012
81013;39.0;2012
81013;39.0;2012
81014;1.0;2015
81015;39.0;2012
81015;39.0;2012
81018;39.0;2012
81018;39.0;2012
81020;39.0;2012
81020;39.0;2012
81021;1.0;2013
81021;1.0;2013
81022;39.0;2013
81023;1.0;2014
81024;39.0;2013
81024;1.0;2013
81032;39.0;2013
81033;39.0;2012
81033;39.0;2012
81033;39.0;2013
81034;1.0;2012
81038;39.0;2012
81038;39.0;2012
81038;39.0;2013
81038;39.0;2014
81038;1.0;2015
81039;39.0;2012
81039;39.0;2012
81039;39.0;2013
81040;39.0;2012
81040;39.0;2012
81041;39.0;2013
81042;16.0;2016
81043;39.0;2012
81043;39.0;2012
81044;39.0;2013
81046;39.0;2012
81046;39.0;2012
81046;39.0;2013
81047;1.0;2012
81048;39.0;2012
81048;39.0;2012
81048;39.0;2013
81049;39.0;2013
81049;39.0;2013
81051;39.0;2012
81051;39.0;2012
81051;39.0;2013
81052;39.0;2012
81053;1.0;2013
81054;39.0;2012
81054;39.0;2012
81054;1.0;2013
81056;39.0;2013
81059;39.0;2012
81059;39.0;2012
81060;39.0;2012
81062;1.0;2015
81062;1.0;2015
81063;39.0;2012
81063;39.0;2012
81063;39.0;2013
81063;39.0;2014
81063;1.0;2014
81064;39.0;2013
81065;39.0;2012
81065;39.0;2012
81065;39.0;2013
81065;1.0;2013
81065;39.0;2014
81065;1.0;2014
81066;1.0;2013
81069;39.0;2012
81069;39.0;2012
81069;39.0;2012
81069;39.0;2013
81070;39.0;2012
81070;1.0;2015
81073;1.0;2015
81074;39.0;2012
81074;39.0;2013
81075;39.0;2013
81076;39.0;2014
81077;1.0;2012
81077;1.0;2014
81078;39.0;2012
81078;39.0;2012
81081;1.0;2013
81086;1.0;2015
81087;39.0;2012
81088;1.0;2014
81090;39.0;2013
81090;39.0;2014
81092;39.0;2012
81092;39.0;2012
81092;1.0;2014
81093;39.0;2012
81093;39.0;2012
81094;1.0;2012
81096;1.0;2012
81097;39.0;2012
81097;39.0;2013
81099;39.0;2012
81099;39.0;2012
81099;39.0;2013
81099;39.0;2014
81099;1.0;2015
81101;39.0;2012
81101;39.0;2012
81101;39.0;2012
81102;39.0;2012
81102;39.0;2012
81102;39.0;2013
81103;1.0;2015
81104;39.0;2013
81104;39.0;2014
81104;39.0;2014
81104;1.0;2014
81105;39.0;2012
81105;39.0;2012
81105;39.0;2013
81106;39.0;2012
81106;39.0;2012
81106;39.0;2013
81106;39.0;2014
81112;39.0;2012
81114;39.0;2012
81114;39.0;2012
81114;39.0;2012
81117;39.0;2012
81117;39.0;2012
81119;39.0;2012
81120;39.0;2012
81120;39.0;2012
81120;1.0;2013
81124;1.0;2013
81124;1.0;2015
81126;39.0;2013
81128;39.0;2012
81128;39.0;2012
81128;1.0;2014
81131;39.0;2012
81131;39.0;2012
81133;39.0;2013
81134;1.0;2015
81137;1.0;2014
81138;39.0;2012
81138;39.0;2012
81139;39.0;2012
81139;39.0;2014
81140;39.0;2012
81140;39.0;2012
81142;1.0;2013
81142;39.0;2013
81143;1.0;2013
81144;39.0;2012
81144;39.0;2012
81144;39.0;2014
81144;1.0;2015
81145;39.0;2013
81145;1.0;2014
81149;39.0;2013
81149;1.0;2015
81150;39.0;2012
81150;39.0;2012
81150;39.0;2013
81153;1.0;2014
81153;1.0;2014
81156;39.0;2012
81156;39.0;2012
81156;39.0;2013
81156;39.0;2014
81157;39.0;2013
81160;1.0;2013
81162;39.0;2013
81162;39.0;2013
81164;1.0;2013
81168;39.0;2013
81169;39.0;2013
81171;39.0;2012
81171;39.0;2012
81171;39.0;2013
81171;1.0;2015
81173;39.0;2012
81173;39.0;2012
81173;1.0;2013
81176;39.0;2012
81176;39.0;2012
81176;39.0;2012
81176;39.0;2013
81177;39.0;2013
81179;39.0;2013
81182;1.0;2012
81183;1.0;2012
81185;39.0;2012
81185;39.0;2012
81187;39.0;2012
81187;39.0;2012
81188;1.0;2014
81188;1.0;2014
81192;1.0;2014
81192;1.0;2014
