,CODGEO,MED13
1227,02827,18737.8260869565
1228,02828,
1229,02829,
1230,02830,17161.7857142857
1231,02831,18839.2
1232,02832,16571.0
1233,02833,17922.0
1234,02834,20915.0
1235,03001,20327.5
1236,03002,17802.0
1237,03003,18656.6666666667
1238,03004,16001.3333333333
1239,03005,15996.6666666667
1240,03006,15558.1666666667
1241,03007,21085.2380952381
1242,03008,17297.1428571429
1243,03009,16755.6
1244,03010,18909.0
1245,03011,18663.3333333333
1246,03012,20126.5217391304
1247,03013,20583.0
1248,03014,17397.7142857143
1249,03015,19984.2857142857
1250,03016,18888.6666666667
1251,03017,16210.5
1252,03018,17991.3768115942
1253,03019,18754.0
1254,03020,17428.0
1255,03021,18937.0
1256,03022,17552.380952381
1257,03023,20842.0
1258,03024,15969.75
1259,03025,19257.5
1260,03026,20791.8181818182
1261,03027,17272.6666666667
1262,03028,17633.6666666667
1263,03029,19606.0
1264,03030,19728.4
1265,03031,19500.6666666667
1266,03032,17887.3333333333
1267,03033,19863.8095238095
1268,03034,17773.0
1269,03035,16407.5
1270,03036,19152.8571428571
1271,03037,15617.0
1272,03038,20090.0
1273,03039,19154.6666666667
1274,03040,23442.8
1275,03041,17202.8571428571
1276,03042,16719.3333333333
1277,03043,18690.6666666667
1278,03044,21543.8833333333
1279,03045,19234.6666666667
1280,03046,16909.1666666667
1281,03047,18151.6
1282,03048,18232.1739130435
1283,03049,20074.1379310345
1284,03050,14303.3333333333
1285,03051,16772.0
1286,03052,20289.3333333333
1287,03053,19143.8095238095
1288,03054,19348.8888888889
1289,03055,19956.25
1290,03056,18263.5
1291,03057,17136.0
1292,03058,17426.1904761905
1293,03059,20214.6153846154
1294,03060,19657.0
1295,03061,20347.1428571429
1296,03062,21312.3333333333
1297,03063,18833.7931034483
1298,03064,17827.8947368421
1299,03065,18828.3333333333
1300,03066,15799.3333333333
1301,03067,18374.3333333333
1302,03068,15840.0
1303,03069,17258.75
1304,03070,19353.8095238095
1305,03071,16755.0
1306,03072,19371.0
1307,03073,20638.5
1308,03074,19583.8095238095
1309,03075,18634.3333333333
1310,03076,22505.2173913044
1311,03077,16516.9230769231
1312,03078,18145.3333333333
1313,03079,18024.6428571429
1314,03080,20850.9523809524
1315,03081,19189.0
1316,03082,18230.6666666667
1317,03083,19986.5217391304
1318,03084,18924.0
1319,03085,21625.7142857143
1320,03086,17318.0
1321,03087,17150.4
1322,03088,16944.0
1323,03089,19537.7777777778
1324,03090,17152.6923076923
1325,03091,19858.275862069
1326,03092,18784.0
1327,03093,21115.0
1328,03094,22264.2857142857
1329,03095,18410.6666666667
1330,03096,
1331,03097,20401.1111111111
1332,03098,19676.5217391304
1333,03099,18219.6296296296
1334,03100,18787.0
1335,03101,20272.0
1336,03102,18629.0
1337,03103,17542.0
1338,03104,18518.0
1339,03105,16949.5238095238
1340,03106,20247.2222222222
1341,03107,20711.6666666667
1342,03108,16775.3333333333
1343,03109,19789.0
1344,03110,20492.7777777778
1345,03111,21056.1111111111
1346,03112,17274.3333333333
1347,03113,16562.6666666667
1348,03114,19604.0
1349,03115,19117.0
1350,03116,18788.2608695652
1351,03117,16956.0
1352,03118,18239.3333333333
1353,03119,18502.0
1354,03120,19632.5
1355,03121,20670.5555555556
1356,03122,17790.0
1357,03123,20494.6666666667
1358,03124,20279.5238095238
1359,03125,13621.3333333333
1360,03126,19090.4166666667
1361,03127,19350.0
1362,03128,19616.0869565217
1363,03129,18526.0
1364,03130,19005.7692307692
1365,03131,17797.1428571429
1366,03132,18428.0
1367,03133,20134.1379310345
1368,03134,18836.0
1369,03135,17142.380952381
1370,03136,17014.6666666667
1371,03137,19473.1904761905
1372,03138,17526.3333333333
1373,03139,16166.6111111111
1374,03140,20609.3333333333
1375,03141,17630.0
1376,03142,15713.0
1377,03143,18706.0869565217
1378,03144,18009.0
1379,03145,20570.0
1380,03146,17827.3333333333
1381,03147,15290.0
1382,03148,17527.0
1383,03149,20422.3363095238
1384,03150,16544.0
1385,03151,19812.6923076923
1386,03152,18765.0
1387,03153,19160.5
1388,03154,16450.0
1389,03155,17080.0
1390,03156,20625.2
1391,03157,19295.8333333333
1392,03158,18535.3333333333
1393,03159,18973.6666666667
1394,03160,19878.6666666667
1395,03161,18374.2857142857
1396,03162,22050.0
1397,03163,19674.7826086957
1398,03164,17567.0
1399,03165,16955.0
1400,03166,19854.7619047619
1401,03167,18135.6
1402,03168,18224.0
1403,03169,19623.125
1404,03170,19437.0
1405,03171,18586.6666666667
1406,03172,18371.6666666667
1407,03173,18683.3333333333
1408,03174,19842.7777777778
1409,03175,17264.0
1410,03176,19010.5555555556
1411,03177,15856.6666666667
1412,03178,16652.6666666667
1413,03179,17791.0
1414,03180,19330.4761904762
1415,03181,16243.3333333333
1416,03182,21565.0
1417,03183,18998.1666666667
1418,03184,21832.5
1419,03185,17684.6666666667
1420,03186,17390.4
1421,03187,19283.9473684211
1422,03188,19122.0
1423,03189,18513.3333333333
1424,03190,17680.5
1425,03191,17126.6666666667
1426,03192,17681.4285714286
1427,03193,16772.7777777778
1428,03194,19037.0
1429,03195,21351.0
1430,03196,16610.0
1431,03197,20280.8
1432,03198,18478.0
1433,03200,22698.3333333333
1434,03201,15720.8333333333
1435,03202,16337.0
1436,03203,17749.1666666667
1437,03204,19121.0
1438,03205,18668.2608695652
1439,03206,17512.5
1440,03207,18148.0952380952
1441,03208,16219.5833333333
1442,03209,22682.6666666667
1443,03210,18436.4
1444,03211,21709.3333333333
1445,03212,20851.4285714286
1446,03213,20034.8
1447,03214,16827.1428571429
1448,03215,20054.6666666667
1449,03216,17742.0
1450,03217,22144.4444444444
1451,03218,20490.0
1452,03219,19340.0
1453,03220,19584.2857142857
1454,03221,18181.0989010989
1455,03222,
1456,03223,18048.0
1457,03224,16117.5
1458,03225,16401.6666666667
1459,03226,16394.1935483871
1460,03227,20453.8095238095
1461,03228,
1462,03229,18575.5555555556
1463,03230,19804.0
1464,03231,18387.6
1465,03232,20394.5
1466,03233,19856.4102564103
1467,03234,17961.0
1468,03235,18157.0
1469,03236,17889.0
1470,03237,18415.0
1471,03238,17873.0
1472,03239,17246.0
1473,03240,16698.3333333333
1474,03241,16610.0
1475,03242,19480.4166666667
1476,03243,19617.6
1477,03244,20849.3768115942
1478,03245,19563.2
1479,03246,19737.1428571429
1480,03247,19731.8518518519
1481,03248,16576.1904761905
1482,03249,17773.3333333333
1483,03250,17451.9230769231
1484,03251,17346.7619047619
1485,03252,20303.0
1486,03253,18871.3333333333
1487,03254,18698.0
1488,03255,17319.0
1489,03256,19455.5
1490,03257,18787.3333333333
1491,03258,20585.6666666667
1492,03259,16772.6666666667
1493,03260,16942.8333333333
1494,03261,19037.5757575758
1495,03262,21774.5
1496,03263,18233.5
1497,03264,19198.6666666667
1498,03265,18257.5
1499,03266,19130.6666666667
1500,03267,20248.5714285714
1501,03268,19722.0
1502,03269,
1503,03270,18552.5
1504,03271,21121.6666666667
1505,03272,17253.6
1506,03273,19066.6666666667
1507,03274,16884.8
1508,03275,18619.5
1509,03276,20036.0869565217
1510,03277,18419.5652173913
1511,03278,18990.6666666667
1512,03279,18439.6551724138
1513,03280,18101.3333333333
1514,03281,17760.3333333333
1515,03282,16992.5833333333
1516,03283,17912.4
1517,03284,18818.6666666667
1518,03285,20527.0
1519,03286,21953.3333333333
1520,03287,17536.0
1521,03288,16202.0
1522,03289,18168.0
1523,03290,22268.3103448276
1524,03291,17482.2051282051
1525,03292,19073.8888888889
1526,03293,17176.0
1527,03294,20521.0
1528,03295,
1529,03296,16797.0
1530,03297,17956.6666666667
1531,03298,18023.3333333333
1532,03299,16075.0
1533,03300,18023.3333333333
1534,03301,19926.1904761905
1535,03302,
1536,03303,17762.5
1537,03304,21577.0
1538,03305,18998.0
1539,03306,22470.0
1540,03307,20406.0
1541,03308,17992.1739130435
1542,03309,16557.7777777778
1543,03310,17912.5
1544,03311,20024.6666666667
1545,03312,16322.0
1546,03313,18534.7619047619
1547,03314,22128.6956521739
1548,03315,17740.0
1549,03316,19169.3333333333
1550,03317,17170.0
1551,03318,20119.5
1552,03319,17822.380952381
1553,03320,17349.0476190476
1554,03321,20939.0
1555,04001,21490.0
1556,04004,18814.6666666667
1557,04005,
1558,04006,18043.3333333333
1559,04007,
1560,04008,18416.6666666667
1561,04009,
1562,04012,
1563,04013,21062.0
1564,04016,
1565,04017,
1566,04018,17988.0
1567,04019,17855.7894736842
1568,04020,13940.0
1569,04021,18004.0
1570,04022,15411.5
1571,04023,16323.3333333333
1572,04024,19210.0
1573,04025,17779.5238095238
1574,04026,18580.0
1575,04027,20614.0
1576,04028,17560.0
1577,04030,
1578,04031,18859.0
1579,04032,15196.6666666667
1580,04033,16488.0952380952
1581,04034,17461.0
1582,04035,19313.3333333333
1583,04036,21398.0
1584,04037,
1585,04039,17451.6666666667
1586,04040,
1587,04041,18095.0
1588,04042,17146.1904761905
1589,04043,
1590,04045,17936.0
1591,04046,20252.2222222222
1592,04047,22175.5
1593,04049,18847.0
1594,04050,
1595,04051,
1596,04053,20283.0
1597,04054,
1598,04055,19189.5652173913
1599,04057,18083.4523809524
1600,04058,19414.7826086957
1601,04059,16098.0
1602,04061,17990.4347826087
1603,04062,16598.75
1604,04063,21233.0
1605,04065,19246.1904761905
1606,04066,19827.1428571429
1607,04067,
1608,04068,20840.6666666667
1609,04069,18100.0
1610,04070,18928.3870967742
1611,04072,
1612,04073,20114.0
1613,04074,17087.6666666667
1614,04075,21158.6666666667
1615,04076,17982.2222222222
1616,04077,15455.0
1617,04079,20234.6666666667
1618,04081,17882.5
1619,04084,20225.3333333333
1620,04085,
1621,04086,19888.0952380952
1622,04087,16802.0
1623,04088,18159.7619047619
1624,04090,18014.0
1625,04091,
1626,04092,
1627,04093,
1628,04094,19337.0
1629,04095,
1630,04096,18593.3333333333
1631,04097,17724.7619047619
1632,04099,17009.0
1633,04100,
1634,04101,15392.6666666667
1635,04102,17171.3333333333
1636,04104,16510.9523809524
1637,04106,18751.4285714286
1638,04107,
1639,04108,16878.0
1640,04109,19963.2
1641,04110,21108.3333333333
1642,04111,18637.3333333333
1643,04112,18684.6666666667
1644,04113,20374.0
1645,04115,16895.5882352941
1646,04116,18282.2222222222
1647,04118,17544.130952381
1648,04120,
1649,04121,18127.619047619
1650,04122,20770.0
1651,04123,21135.0
1652,04124,17283.2
1653,04126,18297.2222222222
1654,04127,20552.9032258065
1655,04128,19851.6666666667
1656,04129,
1657,04130,18506.0
1658,04132,17699.3333333333
1659,04133,16630.0
1660,04134,17738.5714285714
1661,04135,18588.0952380952
1662,04136,19542.0833333333
1663,04137,
1664,04138,20436.0
1665,04139,18498.5238095238
1666,04140,16988.0
1667,04141,17262.0
1668,04142,
1669,04143,19953.0
1670,04144,17307.3333333333
1671,04145,19106.7857142857
1672,04148,17721.9047619048
1673,04149,19332.2222222222
1674,04150,15399.5
1675,04151,19506.9230769231
1676,04152,24522.7777777778
1677,04154,
1678,04155,16314.0
1679,04156,20310.0
1680,04157,17533.75
1681,04158,17388.6666666667
1682,04159,
1683,04160,18646.6666666667
1684,04161,17551.3043478261
1685,04162,16518.0
1686,04163,17500.3333333333
1687,04164,
1688,04166,17506.3333333333
1689,04167,20367.3333333333
1690,04169,
1691,04170,
1692,04171,
1693,04172,18210.8333333333
1694,04173,19631.9047619048
1695,04174,22153.8461538462
1696,04175,
1697,04176,18715.0
1698,04177,
1699,04178,18608.0
1700,04179,
1701,04180,
1702,04181,
1703,04182,20173.5
1704,04183,20018.0
1705,04184,17806.3333333333
1706,04186,
1707,04187,
1708,04188,19296.6666666667
1709,04189,18980.1666666667
1710,04190,
1711,04191,
1712,04192,19736.8
1713,04193,18624.0
1714,04194,15857.3333333333
1715,04195,19742.4
1716,04197,19686.5
1717,04198,17400.8076923077
1718,04199,16855.3333333333
1719,04200,21893.5
1720,04201,17537.5
1721,04202,16767.3333333333
1722,04203,16695.0
1723,04204,17111.0714285714
1724,04205,18418.3333333333
1725,04206,18652.6666666667
1726,04207,
1727,04208,17582.6666666667
1728,04209,18592.2222222222
1729,04210,
1730,04211,17944.25
1731,04214,15329.0
1732,04216,17792.6666666667
1733,04217,17012.2222222222
1734,04218,15735.3461538462
1735,04219,17641.2222222222
1736,04220,18256.0
1737,04222,16936.6666666667
1738,04224,
1739,04226,19450.5555555556
1740,04227,16100.0
1741,04228,
1742,04229,18259.3333333333
1743,04230,19361.3333333333
1744,04231,20074.7619047619
1745,04233,15887.2222222222
1746,04234,19149.0
1747,04235,
1748,04236,
1749,04237,16754.0
1750,04240,18417.0
1751,04241,18520.0
1752,04242,20794.4444444444
1753,04244,21015.0
1754,04245,20263.8461538462
1755,05001,17212.3076923077
1756,05003,18213.5714285714
1757,05004,19758.5714285714
1758,05005,18631.2
1759,05006,18372.0
1760,05007,18874.7619047619
1761,05008,17943.4166666667
1762,05009,
1763,05010,17004.0
1764,05011,18608.3333333333
1765,05012,18893.0
1766,05013,19124.4444444444
1767,05014,18180.0
1768,05016,17052.8571428571
1769,05017,19543.8888888889
1770,05018,22767.0
1771,05019,20604.0
1772,05021,17846.6666666667
1773,05022,16372.1612903226
1774,05023,18886.0
1775,05024,
1776,05025,20031.1111111111
1777,05026,18667.9166666667
1778,05027,17817.619047619
1779,05028,16693.9285714286
1780,05029,18440.0
1781,05031,18046.0
1782,05032,17274.4
1783,05033,
1784,05034,21221.6666666667
1785,05035,
1786,05036,19409.4444444444
1787,05037,23800.9523809524
1788,05038,19656.0
1789,05039,17211.6666666667
1790,05040,19293.2
1791,05043,18487.5
1792,05044,17358.5714285714
1793,05045,18731.0344827586
1794,05046,19459.2068965517
1795,05047,10021.25
1796,05048,14940.0
1797,05049,
1798,05050,18052.6666666667
1799,05051,
1800,05052,19903.3333333333
1801,05053,17981.0
1802,05054,18384.6666666667
1803,05055,16120.0
1804,05056,18433.0
1805,05057,24883.5714285714
1806,05058,18261.3333333333
1807,05059,21092.8571428571
1808,05060,20309.6
1809,05061,19357.3684210526
1810,05062,19985.5
1811,05063,17102.0
1812,05064,15916.75
1813,05065,19599.4444444444
1814,05066,
1815,05068,18949.2
1816,05069,20103.0
1817,05070,18434.0
1818,05071,20142.0
1819,05072,20386.0
1820,05073,20604.7826086957
1821,05074,18665.2173913043
1822,05075,21643.0
1823,05076,
1824,05077,19540.0
1825,05078,17461.25
1826,05079,19660.0
1827,05080,
1828,05081,
1829,05082,17405.3846153846
1830,05084,19748.5714285714
1831,05085,20435.3333333333
1832,05086,
1833,05087,19629.3333333333
1834,05088,
1835,05089,
1836,05090,17447.2222222222
1837,05091,
1838,05092,23482.380952381
1839,05093,18393.3333333333
1840,05094,
1841,05095,18756.6666666667
1842,05096,19469.3333333333
1843,05097,18542.0
1844,05098,19219.0
1845,05099,
1846,05100,21738.2608695652
1847,05101,17949.3333333333
1848,05102,
1849,05103,19416.0
1850,05104,18407.3333333333
1851,05106,20579.2
1852,05107,21357.1428571429
1853,05108,20590.4
1854,05109,20829.5
1855,05110,19400.6666666667
1856,05111,20454.1666666667
1857,05112,
1858,05113,20253.2222222222
1859,05114,16792.380952381
1860,05115,17619.6
1861,05116,21098.5
1862,05117,
1863,05118,19424.0
1864,05119,20658.0952380952
1865,05120,
1866,05121,19595.3333333333
1867,05122,19016.25
1868,05123,20186.9565217391
1869,05124,20472.0
1870,05126,17110.6666666667
1871,05127,19583.0
1872,05128,19798.5
1873,05129,16536.6666666667
1874,05130,23210.0
1875,05131,
1876,05132,19653.8333333333
1877,05133,20390.5555555556
1878,05134,18766.6666666667
1879,05135,
1880,05136,19794.2857142857
1881,05139,18256.0
1882,05140,18261.3333333333
1883,05141,18313.2
1884,05142,18475.3333333333
1885,05143,
1886,05144,15731.3333333333
1887,05145,18666.1904761905
1888,05146,15839.5
1889,05147,18515.0
1890,05148,18246.0
1891,05149,19768.0952380952
1892,05150,
1893,05151,20215.0
1894,05152,15581.1666666667
1895,05153,18460.4
1896,05154,17284.4
1897,05155,
1898,05156,19251.2903225806
1899,05157,19254.6666666667
1900,05158,18430.75
1901,05159,
1902,05160,
1903,05161,19705.2380952381
1904,05162,18441.0
1905,05163,18515.3333333333
1906,05164,19809.0476190476
1907,05165,16335.2173913044
1908,05166,17812.0
1909,05167,
1910,05168,19112.0
1911,05169,
1912,05170,19162.6666666667
1913,05171,15936.6666666667
1914,05172,17937.6666666667
1915,05173,19298.0
1916,05174,19382.380952381
1917,05175,18896.8
1918,05176,18683.3333333333
1919,05177,20000.0
1920,05178,19224.347826087
1921,05179,18319.0
1922,05180,19109.0
1923,05181,16281.9047619048
1924,05182,
1925,05183,20404.0
1926,05184,17920.4347826087
1927,06001,
1928,06002,
1929,06003,16071.9047619048
1930,06004,21044.6666666667
1931,06005,16142.4
1932,06006,26216.6666666667
1933,06007,22865.0
1934,06008,
1935,06009,
1936,06010,22318.0
1937,06011,20936.0
1938,06012,18903.5
1939,06013,18160.7692307692
1940,06014,20602.3333333333
1941,06015,22135.0
1942,06016,19076.6666666667
1943,06017,18490.0
1944,06018,25915.0
1945,06019,22503.6
1946,06020,18935.0
1947,06021,21091.5
1948,06022,21094.7619047619
1949,06023,19213.3333333333
1950,06024,17464.0
1951,06025,21329.6
1952,06026,24514.0
1953,06027,21064.0
1954,06028,19131.3043478261
1955,06029,18634.5833333333
1956,06030,19414.2857142857
1957,06031,23271.1666666667
1958,06032,22629.0
1959,06033,19815.5
1960,06034,22570.4347826087
1961,06035,22966.0
1962,06036,21415.0
1963,06037,20246.6666666667
1964,06038,24116.0
1965,06039,23396.6666666667
1966,06040,
1967,06041,18839.5238095238
1968,06042,18762.6666666667
1969,06043,21022.6666666667
1970,06044,25869.1304347826
1971,06045,
1972,06046,24327.0
1973,06047,
1974,06048,21961.2
1975,06049,17164.0
1976,06050,18368.2142857143
1977,06051,
1978,06052,17500.8888888889
1979,06053,13568.5714285714
1980,06054,18576.0
1981,06055,20664.0
1982,06056,
1983,06057,18864.6666666667
1984,06058,18760.0
1985,06059,25095.3333333333
1986,06060,27280.5
1987,06061,
1988,06062,16030.0
1989,06063,
1990,06064,23709.0
1991,06065,25854.8
1992,06066,20945.0
1993,06067,23072.0
1994,06068,20246.5
1995,06069,19900.0
1996,06070,18717.0
1997,06071,16336.0
1998,06072,
1999,06073,19387.5
2000,06074,17693.0
2001,06075,22702.0
2002,06076,
2003,06077,19078.875
2004,06078,18614.8333333333
2005,06079,21179.2
2006,06080,
2007,06081,18963.8333333333
2008,06082,19437.5
2009,06083,19862.0
2010,06084,24581.2
2011,06085,24204.0
2012,06086,14784.0
2013,06087,
2014,06088,18833.8888888889
2015,06089,26700.2941176471
2016,06090,21811.0
